team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Liverpool FC,Liverpool,2019/2020,England,35,18,17,0,30,17,13,3,1,2,2,0,2,2.66,2.89,2.41,1,1,1,1,76,27,49,103,60,43,47,29,13,14,34,15,41,34,53,117,125,110,15,7,8,18,11,7,3,0,3,27,15,12,227,133,94,38,14,24,52,53,50,510,284,226,230,127,103,280,157,123,239,100,139,39,26,13,12,6,6,27,20,7,23,14,9,8,3,5,4,1,3,2.2,2.5,1.88,2.94,3.33,2.53,2.17,2.61,1.71,0.77,0.72,0.82,1.46,1.78,1.12,1.11,1.44,0.76,0.34,0.33,0.35,34,30,23,11,3,1,18,17,12,8,3,1,16,13,11,3,0,0,1,5,12,24,32,34,0,1,6,10,15,17,1,4,6,14,17,17,97,86,66,31,9,3,100,94,67,44,17,6,94,76,65,18,0,0,3,14,34,69,91,97,0,6,33,56,83,94,6,24,35,82,100,100,28,13,6,16,8,4,12,5,2,80,37,17,89,44,22,71,29,12,86,94,76,13,43,39,47,51,61,41,9,0,18,77,83,71,26,13,13,74,72,76,11,3,8,31,17,47,5,4,1,14,22,6,66,78,53,23,17,29,11,6,18,6.49,7.39,5.53,1.09,0.78,1.41,83,77,74,66,49,34,28,23,74,8,6,6,12,10,7,4,11,12,3,1,3,2,3,4,3,5,3
Chelsea FC,Chelsea,2019/2020,England,35,17,18,0,18,9,9,6,3,3,11,5,6,1.71,1.76,1.67,3,7,3,3,63,49,14,112,43,69,27,36,16,33,11,3,50,57,45,64,96,49,7,6,1,21,7,14,7,4,3,24,12,12,236,126,110,56,26,30,53,51,55,560,285,275,223,113,110,337,172,165,295,122,173,32,13,19,18,5,13,14,8,6,16,8,8,10,6,4,9,3,6,1.66,1.76,1.56,3.2,2.53,3.83,1.8,1.59,2,1.4,0.94,1.83,1.43,1.06,1.78,0.91,0.76,1.06,0.51,0.29,0.72,35,31,24,13,6,2,17,14,9,3,0,0,18,17,15,10,6,2,0,4,11,22,29,33,0,3,8,14,17,17,0,1,3,8,12,16,100,89,69,37,17,6,100,82,53,18,0,0,100,94,83,56,33,11,0,11,31,63,83,94,0,18,47,82,100,100,0,6,17,44,67,89,28,15,5,12,6,0,16,9,5,80,43,14,71,35,0,89,50,28,51,53,50,11,20,35,6,60,41,78,20,24,17,69,71,67,21,13,8,60,76,44,15,8,7,43,47,39,6,1,5,17,6,28,46,47,44,29,35,22,26,18,33,6.74,7.41,6.11,1.6,1.53,1.67,91,74,60,51,40,31,20,14,86,5,6,9,6,11,9,2,8,7,2,4,4,4,7,5,7,4,12
West Ham United FC,West Ham United,2019/2020,England,35,17,18,0,9,5,4,7,3,4,19,9,10,0.97,1.06,0.89,16,18,14,16,44,59,-15,103,57,46,26,18,31,28,-5,-10,71,59,90,53,49,58,7,3,4,17,10,7,12,4,8,17,9,8,175,84,91,61,32,29,39,41,38,370,196,174,166,96,70,204,100,104,262,119,143,21,14,7,22,11,11,-1,3,-4,9,7,2,16,5,11,10,5,5,1.23,1.53,0.94,2.94,3.35,2.56,1.26,1.53,1,1.69,1.82,1.56,1.23,1.47,1,0.6,0.82,0.39,0.63,0.65,0.61,34,29,18,14,7,1,17,16,10,8,5,1,17,13,8,6,2,0,1,6,17,21,28,34,0,1,7,9,12,16,1,5,10,12,16,18,97,83,51,40,20,3,100,94,59,47,29,6,94,72,44,33,11,0,3,17,49,60,80,97,0,6,41,53,71,94,6,28,56,67,89,100,26,15,2,15,8,2,11,7,0,74,43,6,88,47,12,61,39,0,26,29,22,7,20,18,22,49,59,39,34,24,44,49,53,44,17,8,9,49,47,50,19,7,12,54,41,67,8,4,4,23,24,22,26,41,11,46,29,61,29,29,28,5.00,4.94,5.06,1.74,1.88,1.61,89,77,77,74,49,46,40,17,74,3,4,3,5,8,8,4,5,4,1,6,5,5,8,7,10,6,11
Watford FC,Watford,2019/2020,England,35,18,17,0,8,6,2,10,6,4,17,6,11,0.97,1.33,0.59,17,13,18,17,33,54,-21,87,45,42,22,11,23,31,-1,-20,96,74,138,58,70,49,9,7,2,15,9,6,15,6,9,13,5,8,154,80,74,75,41,34,40,43,38,387,224,163,137,71,66,250,153,97,351,190,161,14,6,8,24,10,14,-10,-4,-6,8,2,6,15,11,4,12,5,7,1.11,0.94,1.29,2.49,2.5,2.47,0.94,1.22,0.65,1.54,1.28,1.82,1.09,0.89,1.29,0.4,0.33,0.47,0.69,0.56,0.82,31,28,18,5,2,1,14,14,12,4,1,0,17,14,6,1,1,1,4,7,17,30,33,34,4,4,6,14,17,18,0,3,11,16,16,16,89,80,51,14,6,3,78,78,67,22,6,0,100,82,35,6,6,6,11,20,49,86,94,97,22,22,33,78,94,100,0,18,65,94,94,94,25,8,2,10,4,1,15,4,1,71,23,6,56,22,6,88,24,6,23,33,12,24,26,39,12,43,50,35,43,33,53,37,28,47,18,10,8,51,56,47,22,13,9,63,72,53,5,3,2,14,17,12,23,11,35,43,61,24,34,28,41,4.40,4.44,4.35,2.14,2.28,2.00,86,77,51,37,31,23,20,14,63,5,2,3,1,5,7,2,4,4,6,5,5,3,6,6,5,6,12
Newcastle United FC,Newcastle United,2019/2020,England,35,17,18,0,11,6,5,10,8,2,14,3,11,1.23,1.53,0.94,13,12,12,13,36,52,-16,88,33,55,18,18,15,37,3,-19,87,85,90,60,102,44,10,7,3,16,8,8,12,5,7,15,6,9,137,79,58,67,33,34,37,40,33,353,205,148,145,79,66,208,126,82,286,144,142,15,5,10,21,7,14,-6,-2,-4,6,1,5,19,14,5,10,2,8,1.06,1,1.11,2.51,1.94,3.06,1.03,1.06,1,1.49,0.88,2.06,1.03,0.71,1.33,0.43,0.29,0.56,0.6,0.41,0.78,32,23,17,11,5,0,14,10,7,2,0,0,18,13,10,9,5,0,3,12,18,24,30,35,3,7,10,15,17,17,0,5,8,9,13,18,91,66,49,31,14,0,82,59,41,12,0,0,100,72,56,50,28,0,9,34,51,69,86,100,18,41,59,88,100,100,0,28,44,50,72,100,21,12,2,7,5,0,14,7,2,60,34,6,41,29,0,78,39,11,31,35,28,22,29,41,17,46,47,44,34,29,39,43,35,50,20,11,9,57,65,50,22,12,10,63,71,56,7,4,3,20,24,17,17,6,28,54,82,28,29,12,44,3.91,4.65,3.22,1.91,1.94,1.89,91,86,80,56,46,28,20,14,66,3,4,5,1,2,5,5,4,7,3,4,5,7,2,11,5,5,10
Aston Villa FC,Aston Villa,2019/2020,England,35,18,17,0,8,6,2,6,3,3,21,9,12,0.86,1.17,0.53,19,17,19,19,38,65,-27,103,51,52,21,17,30,35,-9,-18,83,77,90,48,54,44,6,6,0,20,10,10,11,4,7,13,8,5,177,103,74,66,32,34,42,47,36,440,255,185,174,92,82,266,163,103,320,175,145,18,10,8,25,16,9,-7,-6,-1,10,6,4,12,5,7,13,7,6,1.2,1.28,1.12,2.94,2.83,3.06,1.09,1.17,1,1.86,1.67,2.06,1.23,1.44,1,0.51,0.56,0.47,0.71,0.89,0.53,33,30,22,10,5,2,16,14,11,5,3,1,17,16,11,5,2,1,2,5,13,25,30,33,2,4,7,13,15,17,0,1,6,12,15,16,94,86,63,29,14,6,89,78,61,28,17,6,100,94,65,29,12,6,6,14,37,71,86,94,11,22,39,72,83,94,0,6,35,71,88,94,26,13,3,14,8,3,12,5,0,74,37,9,78,44,17,71,29,0,23,33,12,9,17,33,0,57,56,59,31,22,41,37,44,29,19,10,9,54,56,53,20,9,11,57,50,65,5,3,2,14,17,12,29,33,24,34,28,41,37,39,35,5.06,5.72,4.35,1.89,1.78,2.00,80,77,74,60,56,56,43,34,71,2,3,4,3,7,3,5,4,7,2,3,7,5,12,5,9,8,14
Norwich City FC,Norwich City,2019/2020,England,35,18,17,0,5,4,1,6,3,3,24,11,13,0.6,0.83,0.35,20,20,20,20,26,67,-41,93,54,39,19,7,35,32,-16,-25,122,85,220,47,46,48,5,2,3,15,10,5,17,6,11,12,9,3,154,85,69,67,31,36,43,38,48,384,207,177,149,87,62,235,120,115,267,145,122,14,12,2,31,12,19,-17,0,-17,8,8,0,12,5,7,15,5,10,1.03,1.61,0.41,2.66,3,2.29,0.74,1.06,0.41,1.91,1.94,1.88,1.29,1.33,1.24,0.4,0.67,0.12,0.89,0.67,1.12,33,26,18,11,4,1,18,13,11,8,3,1,15,13,7,3,1,0,2,9,17,24,31,34,0,5,7,10,15,17,2,4,10,14,16,17,94,74,51,31,11,3,100,72,61,44,17,6,88,76,41,18,6,0,6,26,49,69,89,97,0,28,39,56,83,94,12,24,59,82,94,100,26,13,4,14,6,3,12,7,1,74,37,11,78,33,17,71,41,6,14,22,6,21,14,11,18,43,56,29,49,33,65,34,50,18,15,10,5,43,56,29,24,9,15,69,50,88,5,3,2,14,17,12,23,44,0,34,28,41,43,28,59,4.40,4.72,4.06,1.91,1.72,2.12,89,80,77,69,51,43,40,28,46,3,3,5,2,2,1,6,1,3,5,6,11,5,8,12,5,6,9
Brighton & Hove Albion FC,Brighton & Hove Albion,2019/2020,England,35,18,17,0,8,5,3,12,6,6,15,7,8,1.03,1.17,0.88,15,16,15,15,36,52,-16,88,47,41,20,16,27,25,-7,-9,87,81,96,60,60,61,8,3,5,18,9,9,12,6,6,12,6,6,154,90,64,57,26,31,41,45,37,422,230,192,153,77,76,269,153,116,263,138,125,14,8,6,25,12,13,-11,-4,-7,7,3,4,16,9,7,12,6,6,1.06,1,1.12,2.51,2.61,2.41,1.03,1.11,0.94,1.49,1.5,1.47,1.11,1.11,1.12,0.4,0.44,0.35,0.71,0.67,0.76,32,28,16,8,3,1,18,16,7,4,2,0,14,12,9,4,1,1,3,7,19,27,32,34,0,2,11,14,16,18,3,5,8,13,16,16,91,80,46,23,9,3,100,89,39,22,11,0,82,71,53,24,6,6,9,20,54,77,91,97,0,11,61,78,89,100,18,29,47,76,94,94,23,13,2,11,6,2,12,7,0,66,37,6,61,33,11,71,41,0,23,28,18,4,23,17,29,51,50,53,34,33,35,34,33,35,19,10,9,54,56,53,23,12,11,66,67,65,5,3,2,14,17,12,20,17,24,46,50,41,34,33,35,4.53,5.00,4.00,1.63,1.44,1.82,85,68,56,47,41,32,28,18,60,2,1,4,6,2,2,5,9,5,4,6,7,2,9,6,5,8,5
Wolverhampton Wanderers FC,Wolverhampton Wanderers,2019/2020,England,35,18,17,0,14,7,7,13,7,6,8,4,4,1.57,1.56,1.59,6,10,4,6,48,37,11,85,44,41,25,23,19,18,6,5,66,65,67,85,85,85,12,7,5,20,10,10,7,3,4,11,6,5,175,83,92,56,26,30,41,44,38,427,222,205,170,89,81,257,133,124,281,122,159,13,7,6,24,11,13,-11,-4,-7,6,5,1,13,5,8,16,8,8,0.89,1.11,0.65,2.43,2.44,2.41,1.37,1.39,1.35,1.06,1.06,1.06,1.06,1,1.12,0.37,0.39,0.35,0.69,0.61,0.76,31,27,14,6,5,1,16,15,7,2,2,1,15,12,7,4,3,0,4,8,21,29,30,34,2,3,11,16,16,17,2,5,10,13,14,17,89,77,40,17,14,3,89,83,39,11,11,6,88,71,41,24,18,0,11,23,60,83,86,97,11,17,61,89,89,94,12,29,59,76,82,100,24,8,4,14,3,1,10,5,3,69,23,11,78,17,6,59,29,18,40,39,41,0,34,39,29,57,56,59,20,17,24,31,33,29,17,9,8,49,50,47,25,12,13,71,67,76,4,1,3,11,6,18,17,28,6,37,28,47,46,44,47,5.00,4.61,5.41,1.6,1.44,1.76,80,56,54,40,28,23,20,14,57,1,3,5,1,5,8,7,8,10,5,5,4,6,7,3,0,1,6
Sheffield United FC,Sheffield United,2019/2020,England,35,18,17,0,14,10,4,12,3,9,9,5,4,1.54,1.83,1.24,7,6,9,7,38,33,5,71,38,33,24,14,14,19,10,-5,83,68,110,96,115,80,13,8,5,14,6,8,10,4,6,15,11,4,198,125,73,61,30,31,40,39,41,334,194,140,137,79,58,197,115,82,279,136,143,15,12,3,14,5,9,1,7,-6,9,6,3,17,10,7,9,2,7,1.26,1.56,0.94,2.03,2.11,1.94,1.09,1.33,0.82,0.94,0.78,1.12,0.83,0.94,0.71,0.43,0.67,0.18,0.4,0.28,0.53,33,23,10,3,1,1,18,10,6,2,1,1,15,13,4,1,0,0,2,12,25,32,34,34,0,8,12,16,17,17,2,4,13,16,17,17,94,66,29,9,3,3,100,56,33,11,6,6,88,76,24,6,0,0,6,34,71,91,97,97,0,44,67,89,94,94,12,24,76,94,100,100,21,7,1,11,5,1,10,2,0,60,20,3,61,28,6,59,12,0,40,56,24,20,37,44,29,40,33,47,29,22,35,43,61,24,23,13,10,66,72,59,23,9,14,66,50,82,3,3,0,9,17,0,26,33,18,49,56,41,26,11,41,5.66,6.94,4.29,1.74,1.67,1.82,91,80,77,66,54,49,37,31,37,1,3,3,5,7,4,3,5,7,2,3,3,1,5,3,8,6,2
