team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Granada CF,Granada CF,2019/2020,Spain,35,17,18,0,14,9,5,8,3,5,13,5,8,1.43,1.76,1.11,9,10,10,9,45,42,3,87,35,52,21,24,14,28,7,-4,70,73,68,75,110,58,12,7,5,15,8,7,10,3,7,13,7,6,142,79,63,101,43,58,37,43,31,329,179,150,127,65,62,202,114,88,493,237,256,17,6,11,18,5,13,-1,1,-2,10,4,6,15,10,5,10,3,7,1.29,1.29,1.28,2.49,2.06,2.89,1.29,1.24,1.33,1.2,0.82,1.56,1,0.65,1.33,0.49,0.35,0.61,0.51,0.29,0.72,33,25,16,6,3,2,16,10,8,1,0,0,17,15,8,5,3,2,2,10,19,29,32,33,1,7,9,16,17,17,1,3,10,13,15,16,94,71,46,17,9,6,94,59,47,6,0,0,94,83,44,28,17,11,6,29,54,83,91,94,6,41,53,94,100,100,6,17,56,72,83,89,24,10,1,9,2,0,15,8,1,69,29,3,53,12,0,83,44,6,40,53,28,14,34,41,28,43,47,39,29,18,39,37,41,33,21,12,9,60,71,50,21,11,10,60,65,56,4,2,2,11,12,11,29,24,33,43,59,28,29,18,39,4.06,4.65,3.50,2.89,2.53,3.22,77,66,51,34,26,17,11,9,66,2,1,6,3,9,4,8,6,6,2,6,4,3,4,5,5,3,10
Real Betis Balompié,Real Betis,2019/2020,Spain,36,18,18,0,10,9,1,11,4,7,15,5,10,1.14,1.72,0.56,13,7,18,13,47,56,-9,103,58,45,33,14,25,31,8,-17,69,49,115,58,65,52,6,3,3,24,14,10,9,1,8,12,7,5,174,95,79,113,58,55,47,45,50,442,234,208,184,97,87,258,137,121,394,185,209,22,16,6,26,14,12,-4,2,-6,5,4,1,20,10,10,11,4,7,0.97,1.22,0.72,2.86,3.22,2.5,1.31,1.83,0.78,1.56,1.39,1.72,1.33,1.67,1,0.61,0.89,0.33,0.72,0.78,0.67,33,28,21,10,6,4,18,17,14,5,3,1,15,11,7,5,3,3,3,8,15,26,30,32,0,1,4,13,15,17,3,7,11,13,15,15,92,78,58,28,17,11,100,94,78,28,17,6,83,61,39,28,17,17,8,22,42,72,83,89,0,6,22,72,83,94,17,39,61,72,83,83,24,16,5,14,10,3,10,6,2,67,44,14,78,56,17,56,33,11,28,50,6,26,17,17,17,67,78,56,25,6,44,33,39,28,16,7,9,44,39,50,21,8,13,58,44,72,11,7,4,31,39,22,14,22,6,56,56,56,31,22,39,4.83,5.28,4.39,3.14,3.22,3.06,86,78,61,53,47,36,31,8,75,7,5,3,4,7,2,6,3,10,4,6,6,5,8,9,6,5,7
Athletic Club Bilbao,Athletic Club Bilbao,2019/2020,Spain,36,18,18,0,13,9,4,12,4,8,11,5,6,1.42,1.72,1.11,7,6,9,7,41,32,9,73,33,40,21,20,12,20,9,0,79,77,81,101,134,81,12,8,4,17,6,11,11,5,6,21,11,10,172,92,80,88,50,38,41,49,33,394,241,153,150,94,56,244,147,97,441,214,227,24,12,12,12,5,7,12,7,5,14,8,6,16,6,10,6,4,2,1.61,1.67,1.56,2.03,1.83,2.22,1.14,1.17,1.11,0.89,0.67,1.11,1,0.94,1.06,0.67,0.67,0.67,0.33,0.28,0.39,32,24,11,4,2,0,17,11,4,1,0,0,15,13,7,3,2,0,4,12,25,32,34,36,1,7,14,17,18,18,3,5,11,15,16,18,89,67,31,11,6,0,94,61,22,6,0,0,83,72,39,17,11,0,11,33,69,89,94,100,6,39,78,94,100,100,17,28,61,83,89,100,24,10,1,13,4,0,11,6,1,67,28,3,72,22,0,61,33,6,36,50,22,14,33,44,22,47,33,61,31,28,33,58,61,56,26,13,13,72,72,72,17,9,8,47,50,44,5,1,4,14,6,22,39,44,33,44,33,56,17,22,11,4.78,5.11,4.44,2.44,2.78,2.11,83,72,61,50,33,22,17,11,50,6,7,5,3,4,3,0,6,7,1,4,4,2,2,2,6,9,2
CA Osasuna,CA Osasuna,2019/2020,Spain,36,18,18,0,12,7,5,12,6,6,12,5,7,1.33,1.5,1.17,11,14,8,11,42,51,-9,93,51,42,24,18,27,24,-3,-6,77,68,90,63,60,68,11,6,5,18,10,8,12,6,6,11,6,5,175,94,81,111,55,56,39,40,38,441,246,195,176,102,74,265,144,121,444,228,216,13,10,3,27,15,12,-14,-5,-9,6,3,3,15,9,6,15,6,9,0.92,1,0.83,2.58,2.83,2.33,1.17,1.33,1,1.42,1.5,1.33,1.11,1.39,0.83,0.36,0.56,0.17,0.75,0.83,0.67,31,26,16,10,6,3,14,13,11,6,4,2,17,13,5,4,2,1,5,10,20,26,30,33,4,5,7,12,14,16,1,5,13,14,16,17,86,72,44,28,17,8,78,72,61,33,22,11,94,72,28,22,11,6,14,28,56,72,83,92,22,28,39,67,78,89,6,28,72,78,89,94,24,10,4,12,7,4,12,3,0,67,28,11,67,39,22,67,17,0,33,39,28,4,31,33,28,50,56,44,33,33,33,31,33,28,17,8,9,47,44,50,25,10,15,69,56,83,6,6,0,17,33,0,17,17,17,42,50,33,42,33,50,4.86,5.22,4.50,3.08,3.06,3.11,81,67,50,44,31,25,19,11,67,3,2,4,1,9,3,3,7,10,5,7,7,5,4,5,4,7,7
Valencia CF,Valencia CF,2019/2020,Spain,36,18,18,0,13,10,3,11,7,4,12,1,11,1.39,2.06,0.72,10,4,17,10,45,52,-7,97,44,53,28,17,16,36,12,-19,72,58,96,63,101,45,7,6,1,21,11,10,8,1,7,18,14,4,156,82,74,86,36,50,41,41,41,329,185,144,141,85,56,188,100,88,360,189,171,17,11,6,24,6,18,-7,5,-12,8,6,2,15,9,6,13,3,10,1.08,1.5,0.67,2.69,2.44,2.94,1.25,1.56,0.94,1.44,0.89,2,1.14,0.94,1.33,0.47,0.61,0.33,0.67,0.33,1,36,30,16,7,4,3,18,16,6,2,1,1,18,14,10,5,3,2,0,6,20,29,32,33,0,2,12,16,17,17,0,4,8,13,15,16,100,83,44,19,11,8,100,89,33,11,6,6,100,78,56,28,17,11,0,17,56,81,89,92,0,11,67,89,94,94,0,22,44,72,83,89,24,11,5,10,4,2,14,7,3,67,31,14,56,22,11,78,39,17,36,56,17,32,19,33,6,58,61,56,22,6,39,50,78,22,19,13,6,53,72,33,22,10,12,61,56,67,7,3,4,19,17,22,22,33,11,42,50,33,36,17,56,4.33,4.56,4.11,2.39,2,2.78,75,61,56,47,31,17,14,8,64,0,2,7,6,4,6,4,5,11,4,9,1,5,9,3,6,4,11
Real Sociedad de Fútbol,Real Sociedad,2019/2020,Spain,35,18,17,0,15,9,6,6,3,3,14,6,8,1.46,1.67,1.24,8,8,7,8,53,46,7,99,53,46,33,20,20,26,13,-6,60,49,76,69,81,59,8,5,3,22,12,10,6,1,5,21,11,10,165,108,57,75,36,39,49,52,46,404,243,161,156,92,64,248,151,97,423,226,197,22,11,11,20,10,10,2,1,1,9,5,4,18,8,10,8,5,3,1.29,1.28,1.29,2.83,2.94,2.71,1.51,1.83,1.18,1.31,1.11,1.53,1.2,1.17,1.24,0.63,0.61,0.65,0.57,0.56,0.59,34,29,22,8,4,1,18,16,13,4,2,0,16,13,9,4,2,1,1,6,13,27,31,34,0,2,5,14,16,18,1,4,8,13,15,16,97,83,63,23,11,3,100,89,72,22,11,0,94,76,53,24,12,6,3,17,37,77,89,97,0,11,28,78,89,100,6,24,47,76,88,94,23,15,3,12,7,2,11,8,1,66,43,9,67,39,11,65,47,6,43,50,35,18,23,28,18,63,67,59,17,6,29,60,61,59,19,10,9,54,56,53,20,11,9,57,61,53,8,3,5,23,17,29,26,28,24,51,44,59,23,28,18,4.71,6.00,3.35,2.14,2,2.29,77,63,54,46,28,17,11,3,66,3,9,5,3,7,7,5,4,10,1,5,5,5,10,3,2,6,9
Levante UD,Levante UD,2019/2020,Spain,36,18,18,0,12,8,4,7,5,2,17,5,12,1.19,1.61,0.78,12,12,13,12,43,51,-8,94,45,49,26,17,19,32,7,-15,76,63,96,63,85,51,5,4,1,22,11,11,11,4,7,14,8,6,177,89,88,77,38,39,42,42,42,393,207,186,165,85,80,228,122,106,381,204,177,16,9,7,21,9,12,-5,0,-5,8,5,3,16,7,9,12,6,6,1.11,1.22,1,2.61,2.5,2.72,1.19,1.44,0.94,1.42,1.06,1.78,1.03,1,1.06,0.44,0.5,0.39,0.58,0.5,0.67,34,28,19,8,3,2,17,13,7,4,2,2,17,15,12,4,1,0,2,8,17,28,33,34,1,5,11,14,16,16,1,3,6,14,17,18,94,78,53,22,8,6,94,72,39,22,11,11,94,83,67,22,6,0,6,22,47,78,92,94,6,28,61,78,89,89,6,17,33,78,94,100,23,11,3,12,5,1,11,6,2,64,31,8,67,28,6,61,33,11,33,44,22,23,14,22,6,61,61,61,31,22,39,39,44,33,20,10,10,56,56,56,24,12,12,67,67,67,5,2,3,14,11,17,22,28,17,44,39,50,33,33,33,4.92,4.94,4.89,2.14,2.11,2.17,81,75,72,67,50,39,33,19,89,2,7,3,2,5,5,6,5,8,3,5,4,6,7,9,6,2,9
Getafe Club de Fútbol,Getafe CF,2019/2020,Spain,35,18,17,0,14,8,6,11,6,5,10,4,6,1.51,1.67,1.35,6,9,6,6,43,34,9,77,43,34,25,18,18,16,7,2,73,65,85,93,90,96,14,8,6,14,7,7,11,6,5,20,10,10,169,94,75,132,66,66,43,44,43,382,220,162,163,95,68,219,125,94,598,284,314,19,9,10,15,6,9,4,3,1,9,4,5,19,11,8,7,3,4,1.31,1.28,1.35,2.2,2.39,2,1.23,1.39,1.06,0.97,1,0.94,0.97,0.83,1.12,0.54,0.5,0.59,0.43,0.33,0.53,31,24,13,5,2,2,15,14,8,4,1,1,16,10,5,1,1,1,4,11,22,30,33,33,3,4,10,14,17,17,1,7,12,16,16,16,89,69,37,14,6,6,83,78,44,22,6,6,94,59,29,6,6,6,11,31,63,86,94,94,17,22,56,78,94,94,6,41,71,94,94,94,21,10,2,10,5,0,11,5,2,60,29,6,56,28,0,65,29,12,40,44,35,5,40,44,35,40,39,41,31,33,29,57,56,59,23,12,11,66,67,65,20,11,9,57,61,53,6,3,3,17,17,18,26,22,29,54,61,47,20,17,24,4.83,5.22,4.41,3.77,3.67,3.88,69,56,49,37,26,11,9,6,71,3,5,3,6,3,3,10,2,8,2,0,2,6,6,3,5,7,3
Real Valladolid Club de Fútbol,Real Valladolid,2019/2020,Spain,36,18,18,0,8,4,4,15,10,5,13,4,9,1.08,1.22,0.94,14,18,11,14,29,40,-11,69,31,38,16,13,15,25,1,-12,111,101,125,81,108,65,11,7,4,16,8,8,15,7,8,14,8,6,139,78,61,82,42,40,39,36,41,332,156,176,136,57,79,196,99,97,391,196,195,11,7,4,16,8,8,-5,-1,-4,6,3,3,21,11,10,9,4,5,1.08,1.11,1.06,1.92,1.72,2.11,0.81,0.89,0.72,1.11,0.83,1.39,0.75,0.83,0.67,0.31,0.39,0.22,0.44,0.44,0.44,30,23,10,3,2,1,14,10,4,2,1,0,16,13,6,1,1,1,6,13,26,33,34,35,4,8,14,16,17,18,2,5,12,17,17,17,83,64,28,8,6,3,78,56,22,11,6,0,89,72,33,6,6,6,17,36,72,92,94,97,22,44,78,89,94,100,11,28,67,94,94,94,17,7,2,9,5,1,8,2,1,47,19,6,50,28,6,44,11,6,22,22,22,18,31,39,22,44,44,44,42,39,44,39,44,33,25,12,13,69,67,72,26,12,14,72,67,78,4,3,1,11,17,6,17,17,17,58,61,56,25,22,28,3.86,4.33,3.39,2.28,2.33,2.22,78,53,47,36,33,31,19,11,53,3,3,2,2,3,3,2,4,7,3,3,4,4,2,2,1,5,16
Real Club Deportivo Mallorca,RCD Mallorca,2019/2020,Spain,36,18,18,0,9,8,1,5,3,2,22,7,15,0.89,1.5,0.28,19,13,20,19,37,61,-24,98,44,54,24,13,20,41,4,-28,87,68,125,53,81,39,5,5,0,14,7,7,18,7,11,12,10,2,157,84,73,85,46,39,37,38,36,377,202,175,141,75,66,236,127,109,396,208,188,19,14,5,26,6,20,-7,8,-15,10,9,1,11,5,6,15,4,11,1.14,1.78,0.5,2.72,2.44,3,1.03,1.33,0.72,1.69,1.11,2.28,1.25,1.11,1.39,0.53,0.78,0.28,0.72,0.33,1.11,35,26,17,10,5,4,17,12,7,5,2,1,18,14,10,5,3,3,1,10,19,26,31,32,1,6,11,13,16,17,0,4,8,13,15,15,97,72,47,28,14,11,94,67,39,28,11,6,100,78,56,28,17,17,3,28,53,72,86,89,6,33,61,72,89,94,0,22,44,72,83,83,27,11,4,13,5,2,14,6,2,75,31,11,72,28,11,78,33,11,25,44,6,32,14,28,0,39,39,39,50,39,61,33,56,11,19,14,5,53,78,28,23,9,14,64,50,78,3,0,3,8,0,17,28,50,6,31,28,33,42,22,61,4.36,4.67,4.06,2.36,2.56,2.17,83,69,53,39,25,19,11,0,58,4,3,5,5,2,4,6,6,2,4,7,4,6,11,7,5,5,12
