team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Liverpool FC,Liverpool,2019/2020,England,38,19,19,0,32,18,14,3,1,2,3,0,3,2.61,2.89,2.32,1,1,1,1,85,33,52,118,68,50,52,33,16,17,36,16,40,33,52,103,107,101,15,7,8,21,12,9,3,0,3,29,16,13,257,143,114,40,15,25,61,60,62,622,332,290,267,147,120,355,185,170,329,156,173,44,29,15,16,7,9,28,22,6,24,15,9,9,3,6,5,1,4,2.13,2.53,1.74,3.11,3.58,2.63,2.24,2.74,1.74,0.87,0.84,0.89,1.58,1.89,1.26,1.16,1.53,0.79,0.42,0.37,0.47,37,33,26,13,4,2,19,18,13,9,4,2,18,15,13,4,0,0,1,5,12,25,34,36,0,1,6,10,15,17,1,4,6,15,19,19,97,87,68,34,11,5,100,95,68,47,21,11,95,79,68,21,0,0,3,13,32,66,89,95,0,5,32,53,79,89,5,21,32,79,100,100,31,16,8,17,9,5,14,7,3,82,42,21,89,47,26,74,37,16,84,95,74,13,39,37,42,55,63,47,8,0,16,76,84,68,26,13,13,68,68,68,11,3,8,29,16,42,8,5,3,21,26,16,63,79,47,24,16,32,13,5,21,6.76,7.53,6.00,1.05,0.79,1.32,82,76,74,66,50,37,28,24,76,8,7,7,14,11,9,4,11,14,4,1,3,3,5,4,4,6,3
Chelsea FC,Chelsea,2019/2020,England,38,19,19,0,20,11,9,6,3,3,12,5,7,1.74,1.89,1.58,4,6,4,4,69,54,15,123,46,77,30,39,16,38,14,1,49,57,44,63,107,45,9,8,1,22,7,15,7,4,3,26,14,12,247,137,110,60,30,30,58,58,58,656,344,312,253,131,122,403,213,190,386,177,209,36,16,20,21,5,16,15,11,4,18,10,8,10,6,4,10,3,7,1.68,1.89,1.47,3.24,2.42,4.05,1.82,1.58,2.05,1.42,0.84,2,1.5,1.11,1.89,0.95,0.84,1.05,0.55,0.26,0.84,38,33,25,14,7,3,19,15,9,3,0,0,19,18,16,11,7,3,0,5,13,24,31,35,0,4,10,16,19,19,0,1,3,8,12,16,100,87,66,37,18,8,100,79,47,16,0,0,100,95,84,58,37,16,0,13,34,63,82,92,0,21,53,84,100,100,0,5,16,42,63,84,31,17,6,14,7,0,17,10,6,82,45,16,74,37,0,89,53,32,53,58,47,14,24,42,5,58,37,79,18,21,16,68,74,63,23,15,8,61,79,42,15,8,7,39,42,37,7,1,6,18,5,32,47,53,42,26,32,21,26,16,37,6.50,7.21,5.79,1.58,1.58,1.58,87,71,57,47,37,28,18,13,84,5,6,9,6,15,9,3,9,7,2,4,5,5,8,6,7,4,13
West Ham United FC,West Ham United,2019/2020,England,38,19,19,0,10,6,4,9,4,5,19,9,10,1.03,1.16,0.89,16,16,16,16,49,62,-13,111,63,48,30,19,33,29,-3,-10,70,57,90,55,52,59,7,3,4,20,12,8,12,4,8,19,10,9,190,96,94,64,34,30,45,47,44,443,247,196,187,107,80,256,140,116,380,185,195,25,17,8,22,11,11,3,6,-3,11,8,3,17,6,11,10,5,5,1.32,1.58,1.05,2.92,3.32,2.53,1.29,1.58,1,1.63,1.74,1.53,1.24,1.47,1,0.66,0.89,0.42,0.58,0.58,0.58,37,32,19,15,7,1,19,18,11,9,5,1,18,14,8,6,2,0,1,6,19,23,31,37,0,1,8,10,14,18,1,5,11,13,17,19,97,84,50,39,18,3,100,95,58,47,26,5,95,74,42,32,11,0,3,16,50,61,82,97,0,5,42,53,74,95,5,26,58,68,89,100,28,16,3,16,9,3,12,7,0,74,42,8,84,47,16,63,37,0,26,32,21,8,18,16,21,53,63,42,32,21,42,50,53,47,20,10,10,53,53,53,20,8,12,53,42,63,8,4,4,21,21,21,29,42,16,45,32,58,26,26,26,5.00,5.05,4.95,1.68,1.79,1.58,87,76,76,74,50,47,37,16,76,5,4,3,6,9,8,4,5,5,1,6,5,5,9,8,10,6,12
Watford FC,Watford,2019/2020,England,38,19,19,0,8,6,2,10,6,4,20,7,13,0.89,1.26,0.53,19,13,19,19,36,64,-28,100,49,51,22,14,27,37,-5,-23,95,78,122,54,63,46,9,7,2,17,9,8,16,7,9,13,5,8,167,82,85,82,43,39,45,47,44,467,266,201,161,83,78,306,183,123,457,250,207,15,6,9,32,12,20,-17,-6,-11,8,2,6,15,11,4,15,6,9,1.03,0.89,1.16,2.63,2.58,2.68,0.95,1.16,0.74,1.68,1.42,1.95,1.24,0.95,1.53,0.39,0.32,0.47,0.84,0.63,1.05,34,31,21,8,3,1,15,15,13,5,1,0,19,16,8,3,2,1,4,7,17,30,35,37,4,4,6,14,18,19,0,3,11,16,17,18,89,82,55,21,8,3,79,79,68,26,5,0,100,84,42,16,11,5,11,18,45,79,92,97,21,21,32,74,95,100,0,16,58,84,89,95,28,11,4,11,5,1,17,6,3,74,29,11,58,26,5,89,32,16,21,32,11,19,24,37,11,45,47,42,42,37,47,34,26,42,18,10,8,47,53,42,24,14,10,63,74,53,6,3,3,16,16,16,21,11,32,39,58,21,39,32,47,4.39,4.32,4.47,2.16,2.26,2.05,92,82,55,39,34,26,18,13,71,5,2,3,1,7,7,3,4,4,9,5,6,7,6,6,7,6,12
Newcastle United FC,Newcastle United,2019/2020,England,38,19,19,0,11,6,5,11,8,3,16,5,11,1.16,1.37,0.95,13,12,15,13,38,58,-20,96,41,55,20,18,21,37,-1,-19,90,86,95,59,81,46,11,7,4,18,10,8,13,5,8,16,7,9,151,86,65,72,36,36,41,42,39,407,245,162,159,91,68,248,154,94,364,185,179,16,6,10,23,9,14,-7,-3,-4,6,1,5,21,15,6,11,3,8,1.03,0.95,1.11,2.53,2.16,2.89,1,1.05,0.95,1.53,1.11,1.95,1.03,0.79,1.26,0.42,0.32,0.53,0.61,0.47,0.74,34,25,19,13,5,0,16,12,9,4,0,0,18,13,10,9,5,0,4,13,19,25,33,38,3,7,10,15,19,19,1,6,9,10,14,19,89,66,50,34,13,0,84,63,47,21,0,0,95,68,53,47,26,0,11,34,50,66,87,100,16,37,53,79,100,100,5,32,47,53,74,100,23,13,2,9,6,0,14,7,2,61,34,5,47,32,0,74,37,11,29,32,26,16,29,37,21,47,53,42,34,26,42,42,37,47,21,11,10,55,58,53,24,13,11,63,68,58,8,5,3,21,26,16,16,5,26,55,79,32,29,16,42,3.97,4.53,3.42,1.89,1.89,1.89,89,84,79,55,45,28,21,16,63,4,4,5,1,2,6,5,4,7,3,4,6,8,2,13,5,5,12
Aston Villa FC,Aston Villa,2019/2020,England,38,19,19,0,9,7,2,8,3,5,21,9,12,0.92,1.26,0.58,17,14,18,17,41,67,-26,108,52,56,22,19,30,37,-8,-18,83,78,90,51,57,46,7,7,0,22,10,12,11,4,7,16,9,7,200,111,89,70,34,36,46,48,44,502,271,231,189,96,93,313,175,138,438,228,210,19,11,8,25,16,9,-6,-5,-1,11,7,4,14,5,9,13,7,6,1.24,1.37,1.11,2.84,2.74,2.95,1.08,1.16,1,1.76,1.58,1.95,1.16,1.42,0.89,0.5,0.58,0.42,0.66,0.84,0.47,36,32,22,10,5,2,17,14,11,5,3,1,19,18,11,5,2,1,2,6,16,28,33,36,2,5,8,14,16,18,0,1,8,14,17,18,95,84,58,26,13,5,89,74,58,26,16,5,100,95,58,26,11,5,5,16,42,74,87,95,11,26,42,74,84,95,0,5,42,74,89,95,27,13,3,15,8,3,12,5,0,71,34,8,79,42,16,63,26,0,24,37,11,9,18,37,0,58,53,63,29,21,37,42,47,37,22,11,11,58,58,58,22,9,13,58,47,68,5,3,2,13,16,11,29,37,21,37,26,47,34,37,32,5.26,5.84,4.68,1.84,1.79,1.89,84,79,76,63,57,57,42,34,71,2,3,5,3,7,3,5,5,8,2,3,7,5,12,5,9,8,16
Norwich City FC,Norwich City,2019/2020,England,38,19,19,0,5,4,1,6,3,3,27,12,15,0.55,0.79,0.32,20,20,20,20,26,75,-49,101,56,45,19,7,37,38,-18,-31,132,90,243,46,46,45,5,2,3,15,10,5,20,7,13,12,9,3,162,91,71,74,35,39,46,46,46,441,237,204,158,88,70,283,149,134,352,174,178,14,12,2,35,13,22,-21,-1,-20,8,8,0,12,5,7,18,6,12,0.95,1.53,0.37,2.66,2.95,2.37,0.68,1,0.37,1.97,1.95,2,1.29,1.32,1.26,0.37,0.63,0.11,0.92,0.68,1.16,36,28,19,12,5,1,19,14,11,8,3,1,17,14,8,4,2,0,2,10,19,26,33,37,0,5,8,11,16,18,2,5,11,15,17,19,95,74,50,32,13,3,100,74,58,42,16,5,89,74,42,21,11,0,5,26,50,68,87,97,0,26,42,58,84,95,11,26,58,79,89,100,29,14,4,15,6,3,14,8,1,76,37,11,79,32,16,74,42,5,13,21,5,24,13,11,16,39,53,26,53,37,68,32,47,16,15,10,5,39,53,26,27,10,17,71,53,89,5,3,2,13,16,11,21,42,0,32,26,37,47,32,63,4.26,4.79,3.74,1.95,1.84,2.05,92,82,79,66,50,42,39,28,47,3,3,5,2,2,1,6,1,3,5,7,11,5,11,12,5,8,11
Brighton & Hove Albion FC,Brighton & Hove Albion,2019/2020,England,38,19,19,0,9,5,4,14,7,7,15,7,8,1.08,1.16,1,15,17,13,15,39,54,-15,93,47,46,20,19,27,27,-7,-8,87,86,90,63,63,63,9,4,5,20,9,11,13,7,6,14,6,8,178,103,75,61,30,31,51,53,49,489,254,235,171,84,87,318,170,148,381,181,200,16,8,8,26,12,14,-10,-4,-6,8,3,5,18,10,8,12,6,6,1.11,1,1.21,2.45,2.47,2.42,1.03,1.05,1,1.42,1.42,1.42,1.11,1.05,1.16,0.42,0.42,0.42,0.68,0.63,0.74,34,30,17,8,3,1,18,16,7,4,2,0,16,14,10,4,1,1,4,8,21,30,35,37,1,3,12,15,17,19,3,5,9,15,18,18,89,79,45,21,8,3,95,84,37,21,11,0,84,74,53,21,5,5,11,21,55,79,92,97,5,16,63,79,89,100,16,26,47,79,95,95,25,14,2,11,6,2,14,8,0,66,37,5,58,32,11,74,42,0,24,26,21,0,24,21,26,53,47,58,34,37,32,37,32,42,21,11,10,55,58,53,24,13,11,63,68,58,6,3,3,16,16,16,21,16,26,47,53,42,32,32,32,4.68,5.42,3.95,1.61,1.58,1.63,89,71,63,50,42,34,32,18,61,2,3,4,6,3,2,5,9,5,4,6,7,2,10,6,6,8,5
Wolverhampton Wanderers FC,Wolverhampton Wanderers,2019/2020,England,38,19,19,0,15,8,7,14,7,7,9,4,5,1.55,1.63,1.47,7,9,6,7,51,40,11,91,46,45,27,24,19,21,8,3,67,63,71,86,90,81,13,8,5,21,10,11,8,3,5,13,7,6,193,88,105,61,28,33,49,52,46,492,254,238,192,98,94,300,156,144,389,190,199,14,8,6,26,11,15,-12,-3,-9,7,6,1,14,5,9,17,8,9,0.92,1.21,0.63,2.39,2.42,2.37,1.34,1.42,1.26,1.05,1,1.11,1.05,1,1.11,0.37,0.42,0.32,0.68,0.58,0.79,34,30,14,6,5,1,17,16,7,2,2,1,17,14,7,4,3,0,4,8,24,32,33,37,2,3,12,17,17,18,2,5,12,15,16,19,89,79,37,16,13,3,89,84,37,11,11,5,89,74,37,21,16,0,11,21,63,84,87,97,11,16,63,89,89,95,11,26,63,79,84,100,26,9,4,15,3,1,11,6,3,68,24,11,79,16,5,58,32,16,39,42,37,6,34,42,26,55,53,58,21,16,26,34,37,32,19,10,9,50,53,47,27,12,15,71,63,79,4,1,3,11,5,16,18,32,5,37,26,47,45,42,47,5.08,4.63,5.53,1.61,1.47,1.74,79,57,55,42,32,24,18,13,53,1,3,5,1,6,8,8,9,10,5,5,4,6,9,3,0,1,7
Sheffield United FC,Sheffield United,2019/2020,England,38,19,19,0,14,10,4,12,3,9,12,6,6,1.42,1.74,1.11,9,8,9,9,39,39,0,78,39,39,24,15,15,24,9,-9,87,71,114,87,114,71,13,8,5,15,6,9,12,5,7,16,11,5,212,133,79,65,31,34,46,49,43,385,223,162,154,90,64,231,133,98,396,194,202,16,12,4,15,5,10,1,7,-6,10,6,4,18,11,7,10,2,8,1.26,1.53,1,2.05,2.05,2.05,1.03,1.26,0.79,1.03,0.79,1.26,0.82,0.89,0.74,0.42,0.63,0.21,0.39,0.26,0.53,36,25,11,4,1,1,19,10,6,2,1,1,17,15,5,2,0,0,2,13,27,34,37,37,0,9,13,17,18,18,2,4,14,17,19,19,95,66,29,11,3,3,100,53,32,11,5,5,89,79,26,11,0,0,5,34,71,89,97,97,0,47,68,89,95,95,11,21,74,89,100,100,23,7,1,11,5,1,12,2,0,61,18,3,58,26,5,63,11,0,37,53,21,23,34,42,26,39,32,47,32,26,37,42,58,26,25,14,11,66,74,58,25,10,15,66,53,79,3,3,0,8,16,0,26,32,21,47,58,37,26,11,42,5.58,7.00,4.16,1.71,1.63,1.79,95,82,76,66,53,47,37,32,37,1,3,4,5,7,4,3,5,7,2,3,4,1,7,3,8,8,3
