team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90
Granada CF,Granada CF,2019/2020,Spain,38,19,19,0,16,10,6,8,3,5,14,6,8,1.47,1.74,1.21,7,6,9,7,52,45,7,97,42,55,26,26,16,29,10,-3,66,66,66,76,107,59,13,8,5,17,9,8,10,3,7,14,8,6,163,94,69,109,46,63,47,49,45,417,227,190,160,84,76,257,143,114,583,290,293,19,7,12,21,7,14,-2,0,-2,11,5,6,16,10,6,11,4,7,1.29,1.32,1.26,2.55,2.21,2.89,1.37,1.37,1.37,1.18,0.84,1.53,1.05,0.74,1.37,0.5,0.37,0.63,0.55,0.37,0.74,36,28,19,7,3,2,18,12,10,2,0,0,18,16,9,5,3,2,2,10,19,31,35,36,1,7,9,17,19,19,1,3,10,14,16,17,95,74,50,18,8,5,95,63,53,11,0,0,95,84,47,26,16,11,5,26,50,82,92,95,5,37,47,89,100,100,5,16,53,74,84,89,27,12,1,11,3,0,16,9,1,71,32,3,58,16,0,84,47,5,42,53,32,15,34,42,26,45,47,42,26,16,37,37,42,32,22,13,9,58,68,47,22,12,10,58,63,53,5,2,3,13,11,16,29,26,32,42,53,32,29,21,37,4.29,4.95,3.63,2.87,2.42,3.32,82,68,55,39,28,18,13,8,66,2,1,7,3,11,5,10,6,7,3,8,4,3,4,5,5,3,10
Real Betis Balompié,Real Betis,2019/2020,Spain,38,19,19,0,10,9,1,11,4,7,17,6,11,1.08,1.63,0.53,15,10,19,15,48,60,-12,108,61,47,34,14,27,33,7,-19,71,50,122,57,63,52,6,3,3,25,15,10,10,1,9,12,7,5,185,101,84,123,66,57,55,56,54,509,274,235,197,111,86,312,163,149,465,227,238,22,16,6,27,14,13,-5,2,-7,5,4,1,21,11,10,12,4,8,0.95,1.21,0.68,2.84,3.21,2.47,1.26,1.79,0.74,1.58,1.42,1.74,1.29,1.58,1,0.58,0.84,0.32,0.71,0.74,0.68,35,30,22,10,6,4,19,18,15,5,3,1,16,12,7,5,3,3,3,8,16,28,32,34,0,1,4,14,16,18,3,7,12,14,16,16,92,79,58,26,16,11,100,95,79,26,16,5,84,63,37,26,16,16,8,21,42,74,84,89,0,5,21,74,84,95,16,37,63,74,84,84,25,16,5,14,10,3,11,6,2,66,42,13,74,53,16,58,32,11,26,47,5,26,16,16,16,66,79,53,26,5,47,32,37,26,17,8,9,45,42,47,23,9,14,61,47,74,11,7,4,29,37,21,13,21,5,55,58,53,32,21,42,4.87,5.32,4.42,3.24,3.47,3.00,87,79,61,53,47,34,28,8,71,7,5,3,4,7,2,6,3,11,4,6,6,5,9,10,7,6,7
Athletic Club Bilbao,Athletic Club Bilbao,2019/2020,Spain,38,19,19,0,13,9,4,12,4,8,13,6,7,1.34,1.63,1.05,11,11,10,11,41,38,3,79,35,44,21,20,14,24,7,-4,83,81,86,90,122,71,12,8,4,17,6,11,13,6,7,21,11,10,178,95,83,94,54,40,49,53,45,483,287,196,170,100,70,313,187,126,512,255,257,24,12,12,13,5,8,11,7,4,14,8,6,17,7,10,7,4,3,1.55,1.63,1.47,2.08,1.84,2.32,1.08,1.11,1.05,1,0.74,1.26,0.97,0.89,1.05,0.63,0.63,0.63,0.34,0.26,0.42,34,26,12,5,2,0,18,12,4,1,0,0,16,14,8,4,2,0,4,12,26,33,36,38,1,7,15,18,19,19,3,5,11,15,17,19,89,68,32,13,5,0,95,63,21,5,0,0,84,74,42,21,11,0,11,32,68,87,95,100,5,37,79,95,100,100,16,26,58,79,89,100,25,10,1,13,4,0,12,6,1,66,26,3,68,21,0,63,32,5,34,47,21,15,32,42,21,45,32,58,34,32,37,55,58,53,27,14,13,71,74,68,19,10,9,50,53,47,5,1,4,13,5,21,37,42,32,45,37,53,18,21,16,4.68,5.00,4.37,2.47,2.84,2.11,79,68,57,47,32,21,16,11,47,6,7,5,3,4,3,0,6,7,1,4,5,2,2,3,7,10,4
CA Osasuna,CA Osasuna,2019/2020,Spain,38,19,19,0,13,7,6,13,7,6,12,5,7,1.37,1.47,1.26,10,13,8,10,46,54,-8,100,55,45,26,20,29,25,-3,-5,74,66,86,63,59,68,11,6,5,20,11,9,12,6,6,13,7,6,180,97,83,116,57,59,48,51,45,504,281,223,188,108,80,316,173,143,544,273,271,15,11,4,28,16,12,-13,-5,-8,7,3,4,16,10,6,15,6,9,0.97,1,0.95,2.63,2.89,2.37,1.21,1.37,1.05,1.42,1.53,1.32,1.13,1.42,0.84,0.39,0.58,0.21,0.74,0.84,0.63,33,28,18,11,6,3,15,14,12,7,4,2,18,14,6,4,2,1,5,10,20,27,32,35,4,5,7,12,15,17,1,5,13,15,17,18,87,74,47,29,16,8,79,74,63,37,21,11,95,74,32,21,11,5,13,26,53,71,84,92,21,26,37,63,79,89,5,26,68,79,89,95,26,11,4,13,8,4,13,3,0,68,29,11,68,42,21,68,16,0,34,37,32,3,29,32,26,53,58,47,32,32,32,34,37,32,18,8,10,47,42,53,25,10,15,66,53,79,7,7,0,18,37,0,18,16,21,42,53,32,39,32,47,4.74,5.11,4.37,3.05,3,3.11,82,68,50,45,32,26,18,11,68,3,3,5,1,9,3,4,7,11,5,7,7,5,5,5,6,7,7
Valencia CF,Valencia CF,2019/2020,Spain,38,19,19,0,14,11,3,11,7,4,13,1,12,1.39,2.11,0.68,9,4,17,9,46,53,-7,99,45,54,29,17,16,37,13,-20,74,59,101,65,107,46,8,7,1,21,11,10,9,1,8,19,15,4,169,86,83,91,40,51,48,49,47,384,212,172,156,91,65,228,121,107,407,196,211,18,12,6,24,6,18,-6,6,-12,9,7,2,16,9,7,13,3,10,1.13,1.58,0.68,2.61,2.37,2.84,1.21,1.53,0.89,1.39,0.84,1.95,1.11,0.95,1.26,0.47,0.63,0.32,0.63,0.32,0.95,38,30,16,7,4,3,19,16,6,2,1,1,19,14,10,5,3,2,0,8,22,31,34,35,0,3,13,17,18,18,0,5,9,14,16,17,100,79,42,18,11,8,100,84,32,11,5,5,100,74,53,26,16,11,0,21,58,82,89,92,0,16,68,89,95,95,0,26,47,74,84,89,25,11,5,11,4,2,14,7,3,66,29,13,58,21,11,74,37,16,37,58,16,33,21,37,5,55,58,53,24,5,42,50,79,21,21,14,7,55,74,37,23,10,13,61,53,68,7,3,4,18,16,21,24,37,11,42,47,37,34,16,53,4.45,4.53,4.37,2.39,2.11,2.68,79,66,57,50,32,16,13,8,61,0,3,7,6,4,6,4,5,11,4,9,1,5,9,4,6,4,11
Real Sociedad de Fútbol,Real Sociedad,2019/2020,Spain,38,19,19,0,16,9,7,8,4,4,14,6,8,1.47,1.63,1.32,6,9,6,6,56,48,8,104,53,51,33,23,20,28,13,-5,61,52,74,71,86,61,9,6,3,24,12,12,7,2,5,22,11,11,181,111,70,81,38,43,55,58,52,478,284,194,176,100,76,302,184,118,500,259,241,22,11,11,21,10,11,1,1,0,9,5,4,20,9,11,9,5,4,1.24,1.26,1.21,2.74,2.79,2.68,1.47,1.74,1.21,1.26,1.05,1.47,1.13,1.11,1.16,0.58,0.58,0.58,0.55,0.53,0.58,36,31,23,8,4,1,18,16,13,4,2,0,18,15,10,4,2,1,2,7,15,30,34,37,1,3,6,15,17,19,1,4,9,15,17,18,95,82,61,21,11,3,95,84,68,21,11,0,95,79,53,21,11,5,5,18,39,79,89,97,5,16,32,79,89,100,5,21,47,79,89,95,24,15,3,12,7,2,12,8,1,63,39,8,63,37,11,63,42,5,42,47,37,18,24,32,16,63,63,63,18,11,26,58,58,58,21,11,10,55,58,53,23,12,11,61,63,58,8,3,5,21,16,26,24,26,21,53,47,58,24,26,21,4.76,5.84,3.68,2.13,2,2.26,74,61,53,45,28,18,11,3,63,3,9,5,3,7,7,6,5,11,1,5,6,5,10,3,2,6,10
Levante UD,Levante UD,2019/2020,Spain,38,19,19,0,14,9,5,7,5,2,17,5,12,1.29,1.68,0.89,12,8,11,12,47,53,-6,100,46,54,27,20,19,34,8,-14,73,63,86,65,90,50,6,5,1,23,11,12,11,4,7,16,9,7,189,95,94,81,40,41,48,50,46,466,238,228,181,95,86,285,143,142,455,223,232,18,9,9,23,9,14,-5,0,-5,8,5,3,18,8,10,12,6,6,1.11,1.21,1,2.63,2.42,2.84,1.24,1.42,1.05,1.39,1,1.79,1.08,0.95,1.21,0.47,0.47,0.47,0.61,0.47,0.74,36,29,20,9,4,2,18,13,7,4,2,2,18,16,13,5,2,0,2,9,18,29,34,36,1,6,12,15,17,17,1,3,6,14,17,19,95,76,53,24,11,5,95,68,37,21,11,11,95,84,68,26,11,0,5,24,47,76,89,95,5,32,63,79,89,89,5,16,32,74,89,100,24,12,4,12,5,1,12,7,3,63,32,11,63,26,5,63,37,16,37,47,26,22,16,26,5,61,58,63,29,21,37,42,47,37,21,11,10,55,58,53,25,13,12,66,68,63,6,2,4,16,11,21,21,26,16,47,42,53,32,32,32,4.97,5.00,4.95,2.13,2.11,2.16,84,79,76,71,55,42,34,21,87,2,8,4,2,5,6,6,5,9,3,5,4,7,8,9,6,2,9
Getafe Club de Fútbol,Getafe CF,2019/2020,Spain,38,19,19,0,14,8,6,12,6,6,12,5,7,1.42,1.58,1.26,8,12,7,8,43,37,6,80,45,35,25,18,20,17,5,1,80,68,95,93,86,101,15,8,7,14,7,7,14,7,7,20,10,10,185,98,87,145,73,72,50,53,46,449,247,202,170,92,78,279,155,124,714,342,372,19,9,10,15,6,9,4,3,1,9,4,5,22,12,10,7,3,4,1.29,1.26,1.32,2.11,2.37,1.84,1.13,1.32,0.95,0.97,1.05,0.89,0.89,0.79,1,0.5,0.47,0.53,0.39,0.32,0.47,33,25,13,5,2,2,16,15,8,4,1,1,17,10,5,1,1,1,5,13,25,33,36,36,3,4,11,15,18,18,2,9,14,18,18,18,87,66,34,13,5,5,84,79,42,21,5,5,89,53,26,5,5,5,13,34,66,87,95,95,16,21,58,79,95,95,11,47,74,95,95,95,21,10,2,10,5,0,11,5,2,55,26,5,53,26,0,58,26,11,37,42,32,5,39,42,37,37,37,37,37,37,37,53,53,53,26,13,13,68,68,68,23,12,11,61,63,58,6,3,3,16,16,16,24,21,26,58,63,53,18,16,21,4.87,5.16,4.58,3.82,3.84,3.79,68,55,47,37,26,13,11,8,66,3,5,3,6,3,3,10,2,8,2,0,2,6,6,4,5,8,4
Real Valladolid Club de Fútbol,Real Valladolid,2019/2020,Spain,38,19,19,0,9,5,4,15,10,5,14,4,10,1.11,1.32,0.89,13,17,12,13,32,43,-11,75,33,42,18,14,15,28,3,-14,107,95,122,80,114,61,12,8,4,17,8,9,15,7,8,15,9,6,161,88,73,84,44,40,47,48,45,409,214,195,163,78,85,246,136,110,469,239,230,12,8,4,18,8,10,-6,0,-6,7,4,3,21,11,10,10,4,6,1.11,1.21,1,1.97,1.74,2.21,0.84,0.95,0.74,1.13,0.79,1.47,0.79,0.84,0.74,0.32,0.42,0.21,0.47,0.42,0.53,32,25,11,4,2,1,15,11,4,2,1,0,17,14,7,2,1,1,6,13,27,34,36,37,4,8,15,17,18,19,2,5,12,17,18,18,84,66,29,11,5,3,79,58,21,11,5,0,89,74,37,11,5,5,16,34,71,89,95,97,21,42,79,89,95,100,11,26,63,89,95,95,19,8,2,10,5,1,9,3,1,50,21,5,53,26,5,47,16,5,24,26,21,22,32,42,21,45,42,47,39,37,42,39,47,32,26,13,13,68,68,68,27,12,15,71,63,79,4,3,1,11,16,5,18,21,16,55,58,53,26,21,32,4.24,4.63,3.84,2.21,2.32,2.11,84,61,53,39,37,32,21,13,53,3,3,2,2,4,3,3,5,7,3,3,6,4,2,2,1,5,17
Real Club Deportivo Mallorca,RCD Mallorca,2019/2020,Spain,38,19,19,0,9,8,1,6,3,3,23,8,15,0.87,1.42,0.32,19,14,20,19,40,65,-25,105,47,58,25,15,22,43,3,-28,86,68,114,53,78,40,5,5,0,16,8,8,18,7,11,13,11,2,171,89,82,95,55,40,47,46,47,462,237,225,166,87,79,296,150,146,487,264,223,21,15,6,28,7,21,-7,8,-15,10,9,1,13,6,7,15,4,11,1.13,1.74,0.53,2.76,2.47,3.05,1.05,1.32,0.79,1.71,1.16,2.26,1.29,1.16,1.42,0.55,0.79,0.32,0.74,0.37,1.11,37,28,19,11,5,4,18,13,8,5,2,1,19,15,11,6,3,3,1,10,19,27,33,34,1,6,11,14,17,18,0,4,8,13,16,16,97,74,50,29,13,11,95,68,42,26,11,5,100,79,58,32,16,16,3,26,50,71,87,89,5,32,58,74,89,95,0,21,42,68,84,84,29,13,4,14,6,2,15,7,2,76,34,11,74,32,11,79,37,11,24,42,5,29,13,26,0,42,42,42,47,37,58,34,58,11,19,14,5,50,74,26,23,9,14,61,47,74,5,1,4,13,5,21,26,47,5,34,32,37,39,21,58,4.50,4.68,4.32,2.5,2.89,2.11,89,76,57,39,26,18,11,0,58,4,4,5,5,3,4,7,6,2,4,7,5,6,12,7,7,5,12
