team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Liverpool FC,Liverpool,2020/2021,England,11,6,5,0,7,6,1,3,0,3,1,0,1,2.18,3,1.2,2,1,16,2,26,17,9,43,24,19,18,8,6,11,12,-3,38,30,56,58,90,41,3,2,1,8,4,4,0,0,0,7,3,4,66,38,28,9,4,5,60,61,59,183,110,73,79,48,31,104,62,42,107,63,44,13,10,3,11,5,6,2,5,-3,4,4,0,6,2,4,1,0,1,1.64,2.33,0.8,3.91,4,3.8,2.36,3,1.6,1.55,1,2.2,2.18,2.5,1.8,1.18,1.67,0.6,1,0.83,1.2,11,11,8,5,2,2,6,6,6,3,1,1,5,5,2,2,1,1,0,0,3,6,9,9,0,0,0,3,5,5,0,0,3,3,4,4,100,100,73,45,18,18,100,100,100,50,17,17,100,100,40,40,20,20,0,0,27,55,82,82,0,0,0,50,83,83,0,0,60,60,80,80,9,8,3,6,5,2,3,3,1,82,73,27,100,83,33,60,60,20,64,100,20,31,27,33,20,73,67,80,0,0,0,64,50,80,4,2,2,36,33,40,2,0,2,18,0,40,7,4,3,64,67,60,36,67,0,55,33,80,9,0,20,6.00,6.33,5.60,0.82,0.67,1.00,82,64,64,45,18,18,9,0,2.02,2.22,1.79,1.06,0.96,1.18,109,2,2,3,3,4,4,2,2,4,2,3,3,3,0,1,2,1,2,27,0,60,9,0,20,0
Chelsea FC,Chelsea,2020/2021,England,11,6,5,0,6,3,3,4,2,2,1,1,0,2,1.83,2.2,3,2,4,3,25,11,14,36,21,15,14,11,7,4,7,7,40,39,41,90,77,113,5,2,3,5,3,2,3,2,1,5,2,3,58,32,26,13,9,4,59,56,62,164,95,69,76,42,34,88,53,35,128,66,62,8,5,3,6,3,3,2,2,0,5,2,3,5,4,1,1,0,1,1.82,1.67,2,3.27,3.5,3,2.27,2.33,2.2,1,1.17,0.8,1.27,1.33,1.2,0.73,0.83,0.6,0.55,0.5,0.6,9,9,7,6,3,2,5,5,4,4,2,1,4,4,3,2,1,1,2,2,4,5,8,9,1,1,2,2,4,5,1,1,2,3,4,4,82,82,64,55,27,18,83,83,67,67,33,17,80,80,60,40,20,20,18,18,36,45,73,82,17,17,33,33,67,83,20,20,40,60,80,80,7,4,3,3,3,2,4,1,1,64,36,27,50,50,33,80,20,20,55,50,60,-7,45,33,60,45,50,40,27,33,20,45,33,60,7,3,4,64,50,80,5,3,2,45,50,40,3,3,0,27,50,0,45,33,60,45,67,20,9,0,20,5.27,5.33,5.20,1.18,1.5,0.80,91,73,64,64,64,55,27,9,1.63,1.69,1.55,1.03,1.11,0.93,82,1,1,5,1,1,3,7,3,3,3,0,2,0,2,3,0,0,1,36,33,40,9,17,0,9
West Ham United FC,West Ham United,2020/2021,England,11,6,5,0,5,3,2,2,1,1,4,2,2,1.55,1.67,1.4,8,5,13,8,18,14,4,32,16,16,9,9,7,7,2,2,55,60,50,71,77,64,4,2,2,6,3,3,1,1,0,8,5,3,52,28,24,16,7,9,41,42,39,128,64,64,52,28,24,76,36,40,126,73,53,8,4,4,6,1,5,2,3,-1,4,3,1,6,3,3,1,0,1,1.64,2,1.2,2.91,2.67,3.2,1.64,1.5,1.8,1.27,1.17,1.4,1.27,0.83,1.8,0.73,0.67,0.8,0.55,0.17,1,11,9,7,3,1,1,6,5,3,2,0,0,5,4,4,1,1,1,0,2,4,8,10,10,0,1,3,4,6,6,0,1,1,4,4,4,100,82,64,27,9,9,100,83,50,33,0,0,100,80,80,20,20,20,0,18,36,73,91,91,0,17,50,67,100,100,0,20,20,80,80,80,8,5,1,4,1,0,4,4,1,73,45,9,67,17,0,80,80,20,45,50,40,-1,36,33,40,55,50,60,9,17,0,73,83,60,7,5,2,64,83,40,4,2,2,36,33,40,3,1,2,27,17,40,36,50,20,55,50,60,9,0,20,4.73,4.67,4.80,1.45,1.17,1.80,82,82,73,64,36,36,18,18,1.08,1.02,1.15,1.24,1.36,1.09,91,2,3,0,2,2,2,1,0,6,2,1,2,0,1,2,2,1,3,18,17,20,36,33,40,9
Newcastle United FC,Newcastle United,2020/2021,England,10,5,5,1,4,2,2,2,0,2,4,3,1,1.4,1.2,1.6,13,13,11,13,12,15,-3,27,17,10,6,6,11,4,-5,2,75,75,75,60,41,113,2,0,2,5,3,2,3,2,1,5,3,2,42,22,20,21,10,11,39,39,39,87,44,43,37,18,19,50,26,24,86,39,47,2,2,0,6,4,2,-4,-2,-2,1,1,0,5,2,3,4,2,2,0.8,1,0.6,2.7,3.4,2,1.2,1.2,1.2,1.5,2.2,0.8,0.8,1.2,0.4,0.2,0.4,0,0.6,0.8,0.4,10,10,4,2,1,0,5,5,4,2,1,0,5,5,0,0,0,0,0,0,6,8,9,10,0,0,1,3,4,5,0,0,5,5,5,5,100,100,40,20,10,0,100,100,80,40,20,0,100,100,0,0,0,0,0,0,60,80,90,100,0,0,20,60,80,100,0,0,100,100,100,100,6,2,0,4,2,0,2,0,0,60,20,0,80,40,0,40,0,0,40,40,40,-24,20,0,40,50,60,40,30,40,20,50,60,40,5,2,3,50,40,60,8,3,5,80,60,100,1,1,0,10,20,0,10,20,0,50,40,60,40,40,40,4.20,4.40,4.00,2.1,2,2.20,90,70,60,50,30,20,20,20,0.68,0.67,0.69,1.64,1.58,1.70,70,1,1,0,0,0,2,1,1,6,4,0,2,0,0,0,2,1,6,20,0,40,40,60,20,10
Aston Villa FC,Aston Villa,2020/2021,England,9,5,4,2,5,2,3,0,0,0,4,3,1,1.67,1.2,2.25,12,10,7,12,20,13,7,33,23,10,12,8,11,2,1,6,41,38,45,63,41,180,4,1,3,4,3,1,1,1,0,5,2,3,66,41,25,17,10,7,49,50,48,140,85,55,56,35,21,84,50,34,99,46,53,8,4,4,6,5,1,2,-1,3,3,1,2,4,2,2,2,2,0,1.44,1,2,3.67,4.6,2.5,2.22,2.4,2,1.44,2.2,0.5,1.56,1.8,1.25,0.89,0.8,1,0.67,1,0.25,9,7,7,2,2,2,5,4,4,2,2,2,4,3,3,0,0,0,0,2,2,7,7,7,0,1,1,3,3,3,0,1,1,4,4,4,100,78,78,22,22,22,100,80,80,40,40,40,100,75,75,0,0,0,0,22,22,78,78,78,0,20,20,60,60,60,0,25,25,100,100,100,6,4,2,3,2,2,3,2,0,67,44,22,60,40,40,75,50,0,56,40,75,-23,44,20,75,44,60,25,11,20,0,56,40,75,5,2,3,56,40,75,5,4,1,56,80,25,2,1,1,22,20,25,33,20,50,44,40,50,22,40,0,7.33,8.20,6.25,1.89,2,1.75,100,100,89,67,56,33,22,22,1.66,1.87,1.39,1.32,1.46,1.15,78,2,1,3,2,2,1,3,3,3,1,2,0,2,2,4,1,1,0,0,0,0,44,60,25,11
Fulham FC,Fulham,2020/2021,England,11,5,6,0,2,1,1,1,0,1,8,4,4,0.64,0.6,0.67,17,19,17,17,11,21,-10,32,16,16,5,6,11,10,-6,-4,90,90,90,47,41,54,1,1,0,5,2,3,5,2,3,3,1,2,41,18,23,24,15,9,50,55,46,139,74,65,50,24,26,89,50,39,129,62,67,6,3,3,11,7,4,-5,-4,-1,2,1,1,3,0,3,6,4,2,0.82,0.6,1,2.91,3.2,2.67,1,1,1,1.91,2.2,1.67,1.55,2,1.17,0.55,0.6,0.5,1,1.4,0.67,11,9,6,2,2,1,5,5,4,1,1,0,6,4,2,1,1,1,0,2,5,9,9,10,0,0,1,4,4,5,0,2,4,5,5,5,100,82,55,18,18,9,100,100,80,20,20,0,100,67,33,17,17,17,0,18,45,82,82,91,0,0,20,80,80,100,0,33,67,83,83,83,8,6,2,5,3,1,3,3,1,73,55,18,100,60,20,50,50,17,18,20,17,-8,9,20,0,45,40,50,45,40,50,27,20,33,5,1,4,45,20,67,7,3,4,64,60,67,2,1,1,18,20,17,18,20,17,27,0,50,55,80,33,3.73,3.60,3.83,2.18,3,1.50,91,64,27,27,27,18,9,9,1.32,1.56,1.12,1.36,1.33,1.39,100,0,1,3,2,0,0,3,1,1,6,1,2,1,4,3,1,0,3,9,0,17,73,80,67,0
Brighton & Hove Albion FC,Brighton & Hove Albion,2020/2021,England,11,6,5,0,2,0,2,4,3,1,5,3,2,0.91,0.5,1.4,16,18,14,16,15,18,-3,33,16,17,6,9,10,8,-4,1,66,90,50,55,54,56,2,1,1,9,5,4,1,1,0,5,3,2,54,30,24,24,13,11,52,50,56,157,82,75,50,29,21,107,53,54,142,69,73,7,3,4,7,3,4,0,0,0,3,1,2,4,4,0,4,1,3,1.18,1.17,1.2,3,2.67,3.4,1.36,1,1.8,1.64,1.67,1.6,1.27,1,1.6,0.64,0.5,0.8,0.64,0.5,0.8,10,10,7,3,2,1,5,5,3,2,1,0,5,5,4,1,1,1,1,1,4,8,9,10,1,1,3,4,5,6,0,0,1,4,4,4,91,91,64,27,18,9,83,83,50,33,17,0,100,100,80,20,20,20,9,9,36,73,82,91,17,17,50,67,83,100,0,0,20,80,80,80,9,4,1,4,2,0,5,2,1,82,36,9,67,33,0,100,40,20,18,0,40,-14,18,17,20,82,83,80,9,17,0,45,50,40,5,3,2,45,50,40,5,3,2,45,50,40,3,2,1,27,33,20,27,17,40,36,67,0,36,17,60,4.91,5.00,4.80,2.18,2.17,2.20,100,64,27,18,18,18,18,9,1.42,1.45,1.39,0.97,0.93,1.01,55,2,1,1,2,1,3,0,0,5,0,3,1,0,4,4,2,1,3,36,50,20,45,50,40,9
Leeds United FC,Leeds United,2020/2021,England,11,5,6,0,4,1,3,2,2,0,5,2,3,1.27,1,1.5,14,14,9,14,16,20,-4,36,15,21,6,10,9,11,-3,-1,62,75,54,49,50,49,4,1,3,6,3,3,2,2,0,5,1,4,59,35,24,18,9,9,60,60,59,167,72,95,68,29,39,99,43,56,116,50,66,6,2,4,11,4,7,-5,-2,-3,1,1,0,6,2,4,4,2,2,0.82,1,0.67,3.27,3,3.5,1.45,1.2,1.67,1.82,1.8,1.83,1.55,1.2,1.83,0.55,0.4,0.67,1,0.8,1.17,10,7,6,5,4,2,4,3,2,2,2,1,6,4,4,3,2,1,1,4,5,6,7,9,1,2,3,3,3,4,0,2,2,3,4,5,91,64,55,45,36,18,80,60,40,40,40,20,100,67,67,50,33,17,9,36,45,55,64,82,20,40,60,60,60,80,0,33,33,50,67,83,6,5,3,3,2,1,3,3,2,55,45,27,60,40,20,50,50,33,36,20,50,-8,36,20,50,55,60,50,18,40,0,45,20,67,5,2,3,45,40,50,7,4,3,64,80,50,4,1,3,36,20,50,9,20,0,55,40,67,36,40,33,5.36,7.00,4.00,1.64,1.8,1.50,91,91,73,55,55,36,18,9,1.69,1.60,1.77,1.56,1.26,1.82,91,2,1,2,0,3,3,2,2,1,2,3,3,2,1,0,5,1,3,18,40,0,45,40,50,9
Wolverhampton Wanderers FC,Wolverhampton Wanderers,2020/2021,England,11,5,6,0,5,2,3,2,2,0,4,1,3,1.55,1.6,1.5,10,7,10,10,11,15,-4,26,11,15,6,5,5,10,1,-5,90,75,108,66,90,54,4,2,2,4,3,1,3,0,3,6,3,3,50,26,24,14,3,11,46,47,46,140,82,58,55,31,24,85,51,34,121,59,62,6,2,4,6,2,4,0,0,0,3,1,2,4,3,1,4,1,3,1.18,1.2,1.17,2.36,2.2,2.5,1,1.2,0.83,1.36,1,1.67,1.09,0.8,1.33,0.55,0.4,0.67,0.55,0.4,0.67,11,8,4,3,0,0,5,4,1,1,0,0,6,4,3,2,0,0,0,3,7,8,11,11,0,1,4,4,5,5,0,2,3,4,6,6,100,73,36,27,0,0,100,80,20,20,0,0,100,67,50,33,0,0,0,27,64,73,100,100,0,20,80,80,100,100,0,33,50,67,100,100,7,4,1,2,2,0,5,2,1,64,36,9,40,40,0,83,33,17,45,40,50,23,36,40,33,36,60,17,27,0,50,55,60,50,6,4,2,55,80,33,8,4,4,73,80,67,1,0,1,9,0,17,27,20,33,36,60,17,36,20,50,4.55,5.20,4.00,1.27,0.6,1.83,82,82,73,64,45,27,18,9,1.30,1.65,1.01,1.22,1.01,1.40,73,2,1,2,0,1,1,1,3,0,0,3,2,1,0,3,2,1,3,18,40,0,36,20,50,9
Sheffield United FC,Sheffield United,2020/2021,England,11,6,5,0,0,0,0,1,1,0,10,5,5,0.09,0.17,0,20,20,20,20,5,18,-13,23,10,13,2,3,8,10,-6,-7,200,273,150,55,68,45,0,0,0,5,2,3,6,4,2,2,0,2,56,29,27,17,5,12,39,41,37,106,51,55,42,22,20,64,29,35,129,71,58,3,1,2,8,4,4,-5,-3,-2,0,0,0,7,4,3,4,2,2,0.64,0.67,0.6,2.09,1.67,2.6,0.45,0.33,0.6,1.64,1.33,2,1,0.83,1.2,0.27,0.17,0.4,0.73,0.67,0.8,11,6,4,1,1,0,6,3,1,0,0,0,5,3,3,1,1,0,0,5,7,10,10,11,0,3,5,6,6,6,0,2,2,4,4,5,100,55,36,9,9,0,100,50,17,0,0,0,100,60,60,20,20,0,0,45,64,91,91,100,0,50,83,100,100,100,0,40,40,80,80,100,6,4,1,3,2,0,3,2,1,55,36,9,50,33,0,60,40,20,0,0,0,-4,0,0,0,45,33,60,55,67,40,18,0,40,5,3,2,45,50,40,8,5,3,73,83,60,3,1,2,27,17,40,0,0,0,64,67,60,36,33,40,5.09,4.83,5.40,1.55,0.83,2.40,91,73,64,64,55,45,36,27,0.96,0.95,0.98,1.61,1.57,1.66,64,1,1,1,0,0,0,0,0,2,2,1,3,1,1,1,4,3,2,9,17,0,91,83,100,18
