team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Olympique de Marseille,Olympique Marseille,2020/2021,France,11,5,6,1,7,2,5,3,2,1,1,1,0,2.18,1.6,2.67,4,12,1,4,17,9,8,26,14,12,8,9,6,3,2,6,58,56,60,110,75,180,4,0,4,6,4,2,1,1,0,8,2,6,49,26,23,41,12,29,53,57,49,110,59,51,46,23,23,64,36,28,163,71,92,7,3,4,3,1,2,4,2,2,4,2,2,6,2,4,1,1,0,1.64,1.6,1.67,2.36,2.8,2,1.55,1.6,1.5,0.82,1.2,0.5,0.91,0.8,1,0.64,0.6,0.67,0.27,0.2,0.33,11,8,3,3,1,0,5,5,2,2,0,0,6,3,1,1,1,0,0,3,8,8,10,11,0,0,3,3,5,5,0,3,5,5,5,6,100,73,27,27,9,0,100,100,40,40,0,0,100,50,17,17,17,0,0,27,73,73,91,100,0,0,60,60,100,100,0,50,83,83,83,100,6,3,1,3,1,0,3,2,1,55,27,9,60,20,0,50,33,17,64,40,83,-22,36,0,67,55,80,33,9,20,0,73,40,100,8,4,4,73,80,67,6,3,3,55,60,50,2,0,2,18,0,33,36,40,33,55,40,67,9,20,0,4.45,5.20,3.83,3.73,2.4,4.83,82,82,82,64,36,36,27,18,0.80,0.94,0.69,1.23,1.02,1.40,45,2,2,1,2,0,4,1,2,3,1,0,1,0,2,0,0,3,2,27,40,17,9,20,0,18
Angers Sporting Club de l'Ouest,Angers SCO,2020/2021,France,13,7,6,0,7,3,4,1,1,0,5,3,2,1.69,1.43,2,7,11,4,7,20,22,-2,42,16,26,7,13,9,13,-2,0,58,90,41,53,70,41,3,2,1,7,2,5,3,3,0,6,3,3,60,33,27,34,22,12,47,51,42,182,104,78,71,39,32,111,65,46,156,102,54,9,3,6,13,7,6,-4,-4,0,3,1,2,5,3,2,5,3,2,1.08,0.86,1.33,3.23,2.29,4.33,1.54,1,2.17,1.69,1.29,2.17,1.69,1.43,2,0.69,0.43,1,1,1,1,13,10,7,5,4,2,7,5,2,1,1,0,6,5,5,4,3,2,0,3,6,8,9,11,0,2,5,6,6,7,0,1,1,2,3,4,100,77,54,38,31,15,100,71,29,14,14,0,100,83,83,67,50,33,0,23,46,62,69,85,0,29,71,86,86,100,0,17,17,33,50,67,11,9,2,5,4,1,6,5,1,85,69,15,71,57,14,100,83,17,54,43,67,-6,23,29,17,54,29,83,23,43,0,46,43,50,5,3,2,38,43,33,5,4,1,38,57,17,5,2,3,38,29,50,23,14,33,38,43,33,38,43,33,4.62,4.71,4.50,2.62,3.14,2.00,92,77,54,38,38,31,15,15,1.45,1.58,1.31,1.32,1.10,1.59,77,2,0,6,1,1,4,0,2,4,2,3,3,4,2,2,0,3,3,8,14,0,38,43,33,0
OGC Nice Côte d'Azur,Nice,2020/2021,France,12,6,6,1,5,2,3,3,1,2,4,3,1,1.5,1.17,1.83,11,15,5,11,16,15,1,31,18,13,7,9,11,4,-4,5,68,77,60,72,49,134,4,0,4,7,5,2,3,1,2,5,2,3,62,31,31,29,11,18,58,59,57,141,77,64,52,28,24,89,49,40,143,65,78,7,2,5,8,7,1,-1,-5,4,3,0,3,5,3,2,4,3,1,1.17,0.5,1.83,2.58,3,2.17,1.33,1.17,1.5,1.25,1.83,0.67,1.25,1.5,1,0.58,0.33,0.83,0.67,1.17,0.17,10,10,8,3,0,0,6,6,5,1,0,0,4,4,3,2,0,0,2,2,4,9,12,12,0,0,1,5,6,6,2,2,3,4,6,6,83,83,67,25,0,0,100,100,83,17,0,0,67,67,50,33,0,0,17,17,33,75,100,100,0,0,17,83,100,100,33,33,50,67,100,100,9,6,0,5,4,0,4,2,0,75,50,0,83,67,0,67,33,0,42,33,50,-29,33,0,67,58,83,33,25,17,33,42,33,50,6,1,5,50,17,83,7,4,3,58,67,50,2,2,0,17,33,0,25,0,50,42,50,33,33,50,17,5.17,5.17,5.17,2.42,1.83,3.00,83,83,67,67,57,42,25,25,1.20,1.32,1.07,1.33,1.27,1.39,75,1,1,4,1,1,1,3,3,1,0,2,2,2,3,3,3,0,0,25,17,33,33,50,17,8
Dijon FCO,Dijon,2020/2021,France,13,7,6,0,1,0,1,5,4,1,7,3,4,0.62,0.57,0.67,20,17,20,20,8,21,-13,29,10,19,3,5,7,14,-4,-9,145,209,108,56,90,39,2,2,0,5,2,3,8,5,3,4,1,3,66,41,25,29,16,13,46,46,45,132,80,52,50,27,23,82,53,29,194,113,81,5,1,4,12,4,8,-7,-3,-4,2,1,1,4,2,2,7,4,3,0.77,0.71,0.83,2.23,1.43,3.17,0.62,0.43,0.83,1.62,1,2.33,1.31,0.71,2,0.38,0.14,0.67,0.92,0.57,1.33,11,8,5,4,1,0,5,3,1,1,0,0,6,5,4,3,1,0,2,5,8,9,12,13,2,4,6,6,7,7,0,1,2,3,5,6,85,62,38,31,8,0,71,43,14,14,0,0,100,83,67,50,17,0,15,38,62,69,92,100,29,57,86,86,100,100,0,17,33,50,83,100,10,5,1,5,0,0,5,5,1,77,38,8,71,0,0,83,83,17,8,0,17,4,15,29,0,38,29,50,62,71,50,31,14,50,5,3,2,38,43,33,9,6,3,69,86,50,2,0,2,15,0,33,15,14,17,31,29,33,54,57,50,5.08,5.86,4.17,2.23,2.29,2.17,100,100,92,85,77,62,38,38,0.80,0.91,0.66,1.63,1.35,2.01,69,1,2,1,1,0,2,1,0,0,1,1,6,1,4,0,1,2,5,38,57,17,54,43,67,23
FC Lorient,Lorient,2020/2021,France,13,6,7,0,2,1,1,2,1,1,9,4,5,0.62,0.67,0.57,19,16,19,19,12,24,-12,36,15,21,6,6,9,15,-3,-9,98,90,105,49,60,42,1,0,1,6,3,3,7,3,4,3,2,1,67,24,43,26,17,9,44,42,46,132,58,74,50,27,23,82,31,51,169,90,79,3,1,2,10,3,7,-7,-2,-5,0,0,0,6,4,2,7,2,5,0.46,0.67,0.29,2.77,2.5,3,0.92,1,0.86,1.85,1.5,2.14,1,0.67,1.29,0.23,0.17,0.29,0.77,0.5,1,12,10,6,6,2,0,6,4,2,2,1,0,6,6,4,4,1,0,1,3,7,7,11,13,0,2,4,4,5,6,1,1,3,3,6,7,92,77,46,46,15,0,100,67,33,33,17,0,86,86,57,57,14,0,8,23,54,54,85,100,0,33,67,67,83,100,14,14,43,43,86,100,8,3,2,2,1,1,6,2,1,62,23,15,33,17,17,86,29,14,15,17,14,14,8,0,14,46,50,43,54,50,57,23,33,14,5,4,1,38,67,14,10,5,5,77,83,71,3,1,2,23,17,29,0,0,0,46,67,29,54,33,71,5.15,4.00,6.14,2,2.83,1.29,77,54,54,46,23,23,23,15,0.82,0.84,0.81,1.62,1.46,1.75,77,0,1,0,2,0,2,3,1,3,1,2,3,3,1,5,3,3,3,15,17,14,69,67,71,8
Racing Club de Lens,Lens,2020/2021,France,12,6,6,0,6,3,3,3,2,1,3,1,2,1.75,1.83,1.67,8,8,7,8,19,18,1,37,20,17,11,8,9,9,2,-1,57,49,68,60,60,60,4,2,2,7,4,3,1,0,1,9,5,4,66,39,27,34,17,17,50,54,47,136,68,68,61,29,32,75,39,36,185,93,92,10,4,6,4,1,3,6,3,3,7,3,4,4,3,1,1,0,1,2.08,2,2.17,3.08,3.33,2.83,1.58,1.83,1.33,1.5,1.5,1.5,1.17,0.83,1.5,0.83,0.67,1,0.33,0.17,0.5,12,10,6,4,2,1,6,5,3,2,1,1,6,5,3,2,1,0,0,2,6,8,10,11,0,1,3,4,5,5,0,1,3,4,5,6,100,83,50,33,17,8,100,83,50,33,17,17,100,83,50,33,17,0,0,17,50,67,83,92,0,17,50,67,83,83,0,17,50,67,83,100,10,3,1,4,1,0,6,2,1,83,25,8,67,17,0,100,33,17,50,50,50,0,33,33,33,58,67,50,8,0,17,75,83,67,8,5,3,67,83,50,3,2,1,25,33,17,3,1,2,25,17,33,58,50,67,33,50,17,8,0,17,5.50,6.50,4.50,2.83,2.83,2.83,83,75,50,42,33,25,8,8,1.19,1.18,1.21,1.00,0.95,1.06,67,0,2,4,4,1,2,1,2,3,0,2,2,0,3,1,1,3,6,25,33,17,25,17,33,0
Stade de Reims,Reims,2020/2021,France,13,6,7,0,2,1,1,4,1,3,7,4,3,0.77,0.67,0.86,18,18,13,18,16,22,-6,38,11,27,3,13,8,14,-5,-1,73,180,48,53,68,45,2,1,1,6,2,4,6,4,2,5,2,3,46,25,21,38,18,20,43,48,40,152,68,84,60,24,36,92,44,48,153,79,74,10,3,7,9,3,6,1,0,1,4,2,2,4,2,2,5,2,3,1.23,1.33,1.14,2.92,1.83,3.86,1.23,0.5,1.86,1.69,1.33,2,1.46,1,1.86,0.77,0.5,1,0.69,0.5,0.86,12,9,8,5,1,1,5,3,2,1,0,0,7,6,6,4,1,1,1,4,5,8,12,12,1,3,4,5,6,6,0,1,1,3,6,6,92,69,62,38,8,8,83,50,33,17,0,0,100,86,86,57,14,14,8,31,38,62,92,92,17,50,67,83,100,100,0,14,14,43,86,86,10,5,4,4,1,1,6,4,3,77,38,31,67,17,17,86,57,43,15,17,14,-19,15,17,14,46,33,57,46,67,29,38,33,43,5,3,2,38,50,29,7,4,3,54,67,43,4,1,3,31,17,43,31,33,29,31,33,29,38,33,43,3.54,4.17,3.00,2.92,3,2.86,77,77,62,46,31,23,8,0,1.20,1.19,1.21,1.46,1.29,1.61,77,2,3,3,1,2,2,1,1,1,1,1,4,2,2,2,5,2,3,31,17,43,54,67,43,0
RC Strasbourg Alsace,Strasbourg,2020/2021,France,13,6,7,0,3,1,2,1,1,0,9,4,5,0.77,0.67,0.86,17,19,12,17,18,24,-6,42,14,28,4,14,10,14,-6,0,65,134,45,49,54,45,3,1,2,6,2,4,4,3,1,5,2,3,47,30,17,22,8,14,46,47,45,146,73,73,55,18,37,91,55,36,153,67,86,11,2,9,12,5,7,-1,-3,2,4,1,3,4,2,2,5,3,2,1.23,0.83,1.57,3.23,2.33,4,1.38,0.67,2,1.85,1.67,2,1.77,1.17,2.29,0.85,0.33,1.29,0.92,0.83,1,13,11,8,5,3,1,6,4,2,1,1,0,7,7,6,4,2,1,0,2,5,8,10,12,0,2,4,5,5,6,0,0,1,3,5,6,100,85,62,38,23,8,100,67,33,17,17,0,100,100,86,57,29,14,0,15,38,62,77,92,0,33,67,83,83,100,0,0,14,43,71,86,10,6,3,4,1,1,6,5,2,77,46,23,67,17,17,86,71,29,23,17,29,-21,23,17,29,46,33,57,31,50,14,38,33,43,7,3,4,54,50,57,6,4,2,46,67,29,3,1,2,23,17,29,31,17,43,31,33,29,38,50,29,3.62,5.00,2.43,1.69,1.33,2.00,77,69,54,38,23,23,15,15,1.05,1.06,1.05,1.29,1.06,1.50,77,0,1,6,2,3,1,2,2,1,2,2,4,2,2,7,2,1,2,8,17,0,69,67,71,0
Nîmes Olympique,Nîmes,2020/2021,France,13,7,6,0,3,1,2,2,1,1,8,5,3,0.85,0.57,1.17,16,20,11,16,11,24,-13,35,25,10,8,3,17,7,-9,-4,106,79,180,49,37,77,4,1,3,4,3,1,6,3,3,3,1,2,55,35,20,27,15,12,44,46,41,142,82,60,58,30,28,84,52,32,155,90,65,3,3,0,10,7,3,-7,-4,-3,1,1,0,5,1,4,7,5,2,0.62,0.57,0.67,2.69,3.57,1.67,0.85,1.14,0.5,1.85,2.43,1.17,1,1.43,0.5,0.23,0.43,0,0.77,1,0.5,12,9,6,4,2,2,7,6,4,4,2,2,5,3,2,0,0,0,1,4,7,9,11,11,0,1,3,3,5,5,1,3,4,6,6,6,92,69,46,31,15,15,100,86,57,57,29,29,83,50,33,0,0,0,8,31,54,69,85,85,0,14,43,43,71,71,17,50,67,100,100,100,8,4,1,6,3,1,2,1,0,62,31,8,86,43,14,33,17,0,23,14,33,2,31,14,50,31,43,17,46,43,50,23,14,33,6,2,4,46,29,67,11,5,6,85,71,100,1,1,0,8,14,0,8,14,0,38,14,67,54,71,33,4.23,5.00,3.33,2.08,2.14,2.00,100,100,77,69,54,23,0,0,1.05,1.11,0.99,1.67,1.68,1.65,54,1,0,0,2,0,2,2,0,4,1,4,2,3,0,2,0,5,7,15,14,17,62,71,50,0
Stade Brestois 29,Brest,2020/2021,France,13,6,7,0,6,4,2,0,0,0,7,2,5,1.38,2,0.86,12,6,16,12,21,24,-3,45,24,21,13,8,11,13,2,-5,56,41,79,49,49,48,3,1,2,7,4,3,3,1,2,8,4,4,61,35,26,29,13,16,48,47,49,180,85,95,74,37,37,106,48,58,182,77,105,15,11,4,12,7,5,3,4,-1,7,4,3,2,0,2,4,2,2,1.77,2,1.57,3.46,4,3,1.62,2.17,1.14,1.85,1.83,1.86,2.08,3,1.29,1.15,1.83,0.57,0.92,1.17,0.71,13,11,9,7,5,0,6,5,5,4,4,0,7,6,4,3,1,0,0,2,4,6,8,13,0,1,1,2,2,6,0,1,3,4,6,7,100,85,69,54,38,0,100,83,83,67,67,0,100,86,57,43,14,0,0,15,31,46,62,100,0,17,17,33,33,100,0,14,43,57,86,100,11,8,5,6,5,4,5,3,1,85,62,38,100,83,67,71,43,14,46,67,29,18,23,17,29,54,67,43,23,17,29,62,67,57,5,1,4,38,17,57,5,1,4,38,17,57,5,4,1,38,67,14,54,67,43,15,0,29,31,33,29,4.69,5.83,3.71,2.23,2.17,2.29,100,92,77,62,46,38,23,23,1.50,1.58,1.45,1.52,1.43,1.60,108,3,3,2,4,3,1,3,0,2,1,2,5,3,1,1,4,4,3,0,0,0,54,33,71,8
