team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Athletic Club Bilbao,Athletic Club Bilbao,2020/2021,Spain,11,5,6,0,4,3,1,1,0,1,6,2,4,1.18,1.8,0.67,14,7,16,14,12,12,0,24,12,12,8,4,4,8,4,-4,83,56,134,83,113,68,2,2,0,4,1,3,5,2,3,4,2,2,60,30,30,29,13,16,55,52,58,139,70,69,45,21,24,94,49,45,148,66,82,4,2,2,2,1,1,2,1,1,3,1,2,6,3,3,2,1,1,1.36,1.2,1.5,2.18,2.4,2,1.09,1.6,0.67,1.09,0.8,1.33,0.55,0.6,0.5,0.36,0.4,0.33,0.18,0.2,0.17,11,8,4,1,0,0,5,4,2,1,0,0,6,4,2,0,0,0,0,3,7,10,11,11,0,1,3,4,5,5,0,2,4,6,6,6,100,73,36,9,0,0,100,80,40,20,0,0,100,67,33,0,0,0,0,27,64,91,100,100,0,20,60,80,100,100,0,33,67,100,100,100,5,1,0,2,1,0,3,0,0,45,9,0,40,20,0,50,0,0,36,60,17,37,18,40,0,36,20,50,45,40,50,36,40,33,9,4,5,82,80,83,8,4,4,73,80,67,0,0,0,0,0,0,27,20,33,55,60,50,18,20,17,5.45,6.00,5.00,2.64,2.6,2.67,73,45,45,18,18,18,9,0,1.32,1.41,1.24,0.80,0.74,0.85,55,2,0,0,2,0,1,2,2,3,1,1,0,0,3,2,1,3,1,9,0,17,55,40,67,0
CA Osasuna,CA Osasuna,2020/2021,Spain,11,6,5,0,3,2,1,2,1,1,6,3,3,1,1.17,0.8,18,11,17,18,8,15,-7,23,15,8,6,2,9,6,-3,-4,123,90,225,66,60,75,4,2,2,3,3,0,5,1,4,4,3,1,33,20,13,24,14,10,43,44,41,111,67,44,44,23,21,67,44,23,174,94,80,3,2,1,5,3,2,-2,-1,-1,2,1,1,6,3,3,3,2,1,1.09,1,1.2,2.09,2.5,1.6,0.73,1,0.4,1.36,1.5,1.2,0.73,0.83,0.6,0.27,0.33,0.2,0.45,0.5,0.4,10,7,3,3,0,0,6,5,2,2,0,0,4,2,1,1,0,0,1,4,8,8,11,11,0,1,4,4,6,6,1,3,4,4,5,5,91,64,27,27,0,0,100,83,33,33,0,0,80,40,20,20,0,0,9,36,73,73,100,100,0,17,67,67,100,100,20,60,80,80,100,100,6,2,0,4,1,0,2,1,0,55,18,0,67,17,0,40,20,0,27,33,20,14,36,33,40,27,50,0,45,17,80,36,50,20,7,3,4,64,50,80,8,4,4,73,67,80,1,1,0,9,17,0,18,17,20,55,50,60,27,33,20,3.00,3.33,2.60,2.18,2.33,2.00,73,45,27,27,18,9,9,0,0.86,0.88,0.84,1.21,1.21,1.20,36,1,0,1,1,0,0,1,3,1,1,0,1,0,3,3,1,3,3,18,17,20,55,50,60,0
Valencia CF,Valencia CF,2020/2021,Spain,12,6,6,0,3,2,1,4,2,2,5,2,3,1.08,1.33,0.83,13,9,12,13,17,17,0,34,20,14,11,6,9,8,2,-2,63,49,90,63,60,68,2,0,2,8,4,4,3,2,1,3,2,1,42,14,28,28,16,12,43,41,45,117,48,69,58,28,30,59,20,39,140,67,73,7,6,1,10,4,6,-3,2,-5,3,3,0,5,2,3,4,1,3,1.17,1.83,0.5,2.83,3.33,2.33,1.42,1.83,1,1.42,1.5,1.33,1.42,1.67,1.17,0.58,1,0.17,0.83,0.67,1,11,9,7,4,2,1,6,5,3,3,2,1,5,4,4,1,0,0,1,3,5,8,10,11,0,1,3,3,4,5,1,2,2,5,6,6,92,75,58,33,17,8,100,83,50,50,33,17,83,67,67,17,0,0,8,25,42,67,83,92,0,17,50,50,67,83,17,33,33,83,100,100,9,5,2,5,2,2,4,3,0,75,42,17,83,33,33,67,50,0,25,33,17,12,17,0,33,67,67,67,25,33,17,25,33,17,5,3,2,42,50,33,7,2,5,58,33,83,3,2,1,25,33,17,25,50,0,42,33,50,33,17,50,3.50,2.33,4.67,2.33,2.67,2.00,92,75,57,33,25,17,0,0,0.95,0.81,1.10,1.62,1.77,1.47,58,0,1,1,4,2,1,1,5,2,3,4,1,2,0,1,2,2,2,33,33,33,42,33,50,0
Real Sociedad de Fútbol,Real Sociedad,2020/2021,Spain,12,6,6,0,7,3,4,4,2,2,1,1,0,2.08,1.83,2.33,2,3,1,2,22,5,17,27,13,14,10,12,3,2,7,10,49,54,45,214,180,273,7,3,4,4,2,2,3,2,1,7,3,4,66,38,28,26,17,9,57,55,59,163,71,92,68,34,34,95,37,58,174,86,88,8,5,3,2,1,1,6,4,2,5,3,2,6,3,3,1,0,1,1.75,2,1.5,2.25,2.17,2.33,1.83,1.67,2,0.42,0.5,0.33,0.83,1,0.67,0.67,0.83,0.5,0.17,0.17,0.17,10,8,5,2,2,0,5,4,2,1,1,0,5,4,3,1,1,0,2,4,7,10,10,12,1,2,4,5,5,6,1,2,3,5,5,6,83,67,42,17,17,0,83,67,33,17,17,0,83,67,50,17,17,0,17,33,58,83,83,100,17,33,67,83,83,100,17,33,50,83,83,100,7,3,0,4,2,0,3,1,0,58,25,0,67,33,0,50,17,0,58,50,67,-14,58,50,67,33,33,33,25,33,17,58,50,67,10,5,5,83,83,83,6,2,4,50,33,67,1,1,0,8,17,0,42,50,33,50,50,50,8,0,17,5.50,6.33,4.67,2.17,2.83,1.50,83,75,50,33,33,33,17,8,1.56,1.41,1.69,0.80,0.96,0.64,58,0,0,4,3,1,4,2,4,4,1,0,0,1,1,0,0,2,0,33,33,33,8,17,0,8
Levante UD,Levante UD,2020/2021,Spain,11,5,6,1,2,1,1,5,3,2,4,1,3,1,1.2,0.83,17,13,13,17,13,15,-2,28,11,17,6,7,5,10,1,-3,76,75,77,66,90,54,1,1,0,7,3,4,3,1,2,4,3,1,66,29,37,21,8,13,57,57,56,145,72,73,60,32,28,85,40,45,146,66,80,7,3,4,6,2,4,1,1,0,2,2,0,7,1,6,2,2,0,1.18,1.4,1,2.55,2.2,2.83,1.18,1.2,1.17,1.36,1,1.67,1.18,1,1.33,0.64,0.6,0.67,0.55,0.4,0.67,11,10,3,2,1,1,5,5,1,0,0,0,6,5,2,2,1,1,0,1,8,9,10,10,0,0,4,5,5,5,0,1,4,4,5,5,100,91,27,18,9,9,100,100,20,0,0,0,100,83,33,33,17,17,0,9,73,82,91,91,0,0,80,100,100,100,0,17,67,67,83,83,7,4,1,4,1,0,3,3,1,64,36,9,80,20,0,50,50,17,18,20,17,14,9,20,0,64,60,67,27,20,33,36,60,17,6,3,3,55,60,50,6,3,3,55,60,50,3,0,3,27,0,50,18,40,0,64,20,100,18,40,0,6.00,5.80,6.17,1.91,1.6,2.17,82,73,73,64,27,27,18,9,1.46,1.60,1.35,1.15,1.08,1.22,36,2,2,0,2,2,2,0,1,2,2,2,0,2,0,2,2,2,3,45,60,33,36,20,50,0
Getafe Club de Fútbol,Getafe CF,2020/2021,Spain,11,6,5,1,3,3,0,4,1,3,4,2,2,1.18,1.67,0.6,15,6,20,15,9,13,-4,22,12,10,7,2,5,8,2,-6,110,77,225,76,108,56,5,3,2,3,2,1,5,1,4,3,3,0,45,24,21,44,21,23,47,46,49,113,57,56,41,23,18,72,34,38,193,103,90,4,4,0,8,4,4,-4,0,-4,1,1,0,4,2,2,6,3,3,0.64,0.83,0.4,2,2,2,0.82,1.17,0.4,1.18,0.83,1.6,1.09,1.33,0.8,0.36,0.67,0,0.73,0.67,0.8,9,6,5,2,0,0,6,3,2,1,0,0,3,3,3,1,0,0,2,5,6,9,11,11,0,3,4,5,6,6,2,2,2,4,5,5,82,55,45,18,0,0,100,50,33,17,0,0,60,60,60,20,0,0,18,45,55,82,100,100,0,50,67,83,100,100,40,40,40,80,100,100,7,3,2,4,2,2,3,1,0,64,27,18,67,33,33,60,20,0,27,50,0,37,45,50,40,27,33,20,45,17,80,27,50,0,5,3,2,45,50,40,9,4,5,82,67,100,1,1,0,9,17,0,9,17,0,36,33,40,55,50,60,4.09,4.00,4.20,4,3.5,4.60,45,27,27,9,0,0,0,0,1.12,1.08,1.18,1.03,0.90,1.19,55,0,2,0,1,1,2,0,1,2,2,3,2,0,1,1,1,1,2,36,17,60,36,33,40,0
Elche CF,Elche CF,2020/2021,Spain,10,5,5,2,3,1,2,5,3,2,2,1,1,1.4,1.2,1.6,10,16,7,10,9,10,-1,19,10,9,4,5,6,4,-2,1,100,113,90,90,75,113,4,1,3,5,3,2,3,2,1,5,3,2,19,6,13,29,15,14,47,47,47,64,27,37,26,10,16,38,17,21,120,59,61,6,4,2,4,1,3,2,3,-1,4,2,2,4,3,1,2,0,2,1.6,1.8,1.4,1.9,2,1.8,0.9,0.8,1,1,1.2,0.8,1,1,1,0.6,0.8,0.4,0.4,0.2,0.6,8,7,3,1,0,0,4,4,2,0,0,0,4,3,1,1,0,0,2,3,7,9,10,10,1,1,3,5,5,5,1,2,4,4,5,5,80,70,30,10,0,0,80,80,40,0,0,0,80,60,20,20,0,0,20,30,70,90,100,100,20,20,60,100,100,100,20,40,80,80,100,100,7,3,0,3,2,0,4,1,0,70,30,0,60,40,0,80,20,0,30,20,40,-16,40,20,60,50,60,40,30,40,20,50,60,40,7,4,3,70,80,60,5,2,3,50,40,60,1,1,0,10,20,0,40,40,40,40,60,20,20,0,40,1.90,1.20,2.60,2.9,3,2.80,50,40,30,20,10,10,10,0,0.46,0.38,0.54,1.70,1.78,1.62,10,1,1,0,4,0,1,1,0,1,1,1,1,0,1,3,0,2,1,50,60,40,20,20,20,0
Real Valladolid Club de Fútbol,Real Valladolid,2020/2021,Spain,12,6,6,0,2,1,1,4,3,1,6,2,4,0.83,1,0.67,19,15,18,19,11,18,-7,29,14,15,6,5,8,10,-2,-5,98,90,108,60,68,54,0,0,0,7,5,2,5,1,4,5,3,2,41,19,22,27,16,11,41,42,41,120,56,64,48,24,24,72,32,40,180,99,81,5,3,2,6,2,4,-1,1,-2,4,2,2,5,3,2,3,1,2,1.42,1.5,1.33,2.42,2.33,2.5,0.92,1,0.83,1.5,1.33,1.67,0.92,0.83,1,0.42,0.5,0.33,0.5,0.33,0.67,12,11,4,2,0,0,6,6,2,0,0,0,6,5,2,2,0,0,0,1,8,10,12,12,0,0,4,6,6,6,0,1,4,4,6,6,100,92,33,17,0,0,100,100,33,0,0,0,100,83,33,33,0,0,0,8,67,83,100,100,0,0,67,100,100,100,0,17,67,67,100,100,8,3,0,4,1,0,4,2,0,67,25,0,67,17,0,67,33,0,17,17,17,10,0,0,0,58,83,33,42,17,67,42,50,33,8,4,4,67,67,67,7,3,4,58,50,67,1,1,0,8,17,0,33,33,33,42,50,33,25,17,33,3.42,3.17,3.67,2.25,2.67,1.83,75,67,33,33,25,17,17,8,0.95,0.91,1.01,1.41,1.18,1.64,50,0,1,0,3,2,3,1,0,1,1,1,2,1,1,5,2,1,4,33,50,17,50,33,67,0
SD Huesca,SD Huesca,2020/2021,Spain,12,5,7,0,0,0,0,8,3,5,4,2,2,0.67,0.6,0.71,20,20,14,20,11,20,-9,31,9,22,3,8,6,14,-3,-6,98,150,79,54,75,45,2,1,1,8,2,6,4,3,1,3,0,3,43,15,28,21,11,10,49,52,46,135,49,86,58,20,38,77,29,48,186,71,115,3,0,3,8,3,5,-5,-3,-2,2,0,2,4,2,2,6,3,3,0.83,0.4,1.14,2.58,1.8,3.14,0.92,0.6,1.14,1.67,1.2,2,0.92,0.6,1.14,0.25,0,0.43,0.67,0.6,0.71,10,9,4,4,3,1,4,3,1,1,0,0,6,6,3,3,3,1,2,3,8,8,9,11,1,2,4,4,5,5,1,1,4,4,4,6,83,75,33,33,25,8,80,60,20,20,0,0,86,86,43,43,43,14,17,25,67,67,75,92,20,40,80,80,100,100,14,14,57,57,57,86,9,2,0,3,0,0,6,2,0,75,17,0,60,0,0,86,29,0,0,0,0,-4,17,20,14,67,40,86,33,60,14,25,0,43,5,2,3,42,40,43,9,5,4,75,100,57,1,0,1,8,0,14,17,0,29,33,40,29,50,60,43,3.58,3.00,4.00,1.75,2.2,1.43,67,50,42,25,25,17,0,0,1.16,1.00,1.30,1.19,1.17,1.21,100,1,0,1,0,3,2,2,1,1,1,0,0,5,2,3,3,1,5,67,60,71,33,40,29,0
Cádiz CF,Cádiz,2020/2021,Spain,12,6,6,0,5,1,4,3,2,1,4,3,1,1.5,0.83,2.17,5,18,3,5,11,13,-2,24,12,12,4,7,8,5,-4,2,98,134,77,83,68,108,5,1,4,4,3,1,4,3,1,6,2,4,52,20,32,24,12,12,32,32,33,105,51,54,41,14,27,64,37,27,143,67,76,5,1,4,5,2,3,0,-1,1,4,1,3,4,3,1,4,2,2,1.33,1,1.67,2,2,2,0.92,0.67,1.17,1.08,1.33,0.83,0.83,0.5,1.17,0.42,0.17,0.67,0.42,0.33,0.5,11,8,3,2,0,0,5,4,2,1,0,0,6,4,1,1,0,0,1,4,9,10,12,12,1,2,4,5,6,6,0,2,5,5,6,6,92,67,25,17,0,0,83,67,33,17,0,0,100,67,17,17,0,0,8,33,75,83,100,100,17,33,67,83,100,100,0,33,83,83,100,100,8,2,0,3,0,0,5,2,0,67,17,0,50,0,0,83,33,0,42,17,67,-25,42,17,67,33,50,17,33,50,17,50,33,67,8,4,4,67,67,67,8,5,3,67,83,50,0,0,0,0,0,0,33,17,50,33,50,17,33,33,33,4.33,3.33,5.33,2,2,2.00,83,57,50,33,25,17,17,17,0.72,0.65,0.78,1.40,1.47,1.33,33,2,1,0,2,2,2,1,0,1,2,0,2,1,0,2,2,1,3,25,33,17,33,50,17,17
